,Dataset,Scaling technique,Model,acc_fold1,acc_fold2,acc_fold3,acc_fold4,acc_fold5,acc_mean,acc_stddev,recall_fold1,recall_fold2,recall_fold3,recall_fold4,recall_fold5,recall_mean,recall_stddev,precision_fold1,precision_fold2,precision_fold3,precision_fold4,precision_fold5,precision_mean,precision_stddev,f1_fold1,f1_fold2,f1_fold3,f1_fold4,f1_fold5,f1_mean,f1_stddev,gmean_fold1,gmean_fold2,gmean_fold3,gmean_fold4,gmean_fold5,gmean_mean,gmean_stddev
499,200.0,NOR,SVM_RBF,0.7096774193548387,0.7154471544715447,0.7154471544715447,0.7154471544715447,0.7154471544715447,0.7142932074482035,0.0023078940466823906,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7096774193548387,0.7154471544715447,0.7154471544715447,0.7154471544715447,0.7154471544715447,0.7142932074482035,0.0023078940466823906,0.8301886792452831,0.8341232227488152,0.8341232227488152,0.8341232227488152,0.8341232227488152,0.8333363140481088,0.001573817401412869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,201.0,NOR,SVM_RBF,0.9054054054054054,0.9178082191780822,0.9178082191780822,0.9041095890410958,0.9041095890410958,0.9098482043687524,0.00651652585225972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,202.0,NOR,SVM_RBF,0.875,0.875,0.8860759493670886,0.8734177215189873,0.8734177215189873,0.8765822784810127,0.004799288255728811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,203.0,NOR,SVM_RBF,0.8923076923076924,0.90625,0.90625,0.890625,0.890625,0.8972115384615386,0.007405406928396834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,204.0,NOR,SVM_RBF,0.8846153846153846,0.8846153846153846,0.8961038961038961,0.8961038961038961,0.8961038961038961,0.8915084915084914,0.005628198210191118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,205.0,NOR,SVM_RBF,0.8970588235294118,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.8852941176470587,0.005882352941176495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,206.0,NOR,SVM_RBF,0.9,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.8885714285714286,0.005714285714285738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,207.0,NOR,SVM_RBF,0.7444444444444445,0.7444444444444445,0.7415730337078652,0.7415730337078652,0.7415730337078652,0.7427215980024969,0.0014066982293136777,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7444444444444445,0.7444444444444445,0.7415730337078652,0.7415730337078652,0.7415730337078652,0.7427215980024969,0.0014066982293136777,0.8535031847133758,0.8535031847133758,0.8516129032258065,0.8516129032258065,0.8516129032258065,0.8523690158208342,0.0009260450229547914,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,208.0,NOR,SVM_RBF,0.7868852459016393,0.7213114754098361,0.7950819672131147,0.7704918032786885,0.71900826446281,0.7585557512532177,0.03234295549845161,0.75,0.7,0.8333333333333334,0.819672131147541,0.7166666666666667,0.7639344262295082,0.05373810611189733,0.8035714285714286,0.7241379310344828,0.7692307692307693,0.746268656716418,0.7166666666666667,0.751975090443953,0.03166732125731515,0.7758620689655172,0.711864406779661,0.8,0.7812500000000001,0.7166666666666667,0.7571286284823691,0.03593537803434727,0.7854524071329643,0.720662777385982,0.7948084235257745,0.7689206163644966,0.7189853202328839,0.7577659089284202,0.032073958278758564
508,209.0,NOR,SVM_RBF,0.6893203883495146,0.6699029126213593,0.6990291262135923,0.6310679611650486,0.6893203883495146,0.6757281553398059,0.024252419411255905,0.6346153846153846,0.5576923076923077,0.6153846153846154,0.4807692307692308,0.5,0.5576923076923077,0.06081303192631498,0.717391304347826,0.725,0.7441860465116279,0.6944444444444444,0.8125,0.7387043590607798,0.040191644204358036,0.6734693877551019,0.6304347826086957,0.6736842105263158,0.5681818181818181,0.6190476190476191,0.6329635636239102,0.03923165982238008,0.687641388176302,0.6613665636569319,0.6947334742918748,0.6140634384863434,0.6642111641550715,0.6644032057533048,0.028295895658681756
509,210.0,NOR,SVM_RBF,0.7692307692307693,0.7435897435897436,0.7606837606837606,0.7863247863247863,0.75,0.7619658119658119,0.015024269941236698,1.0,1.0,0.9885057471264368,1.0,0.9770114942528736,0.993103448275862,0.009195402298850562,0.7631578947368421,0.7435897435897436,0.7610619469026548,0.7767857142857143,0.7589285714285714,0.7607047741887053,0.010590761783964129,0.8656716417910448,0.8529411764705882,0.86,0.8743718592964823,0.8542713567839196,0.8614512068684069,0.007884569691311941,0.316227766016838,0.0,0.3144051124149283,0.408248290463863,0.25957677679623486,0.25969158913837287,0.13834647598342759
510,211.0,NOR,SVM_RBF,0.7261904761904762,0.7228915662650602,0.7228915662650602,0.7228915662650602,0.7349397590361446,0.7259609868043603,0.004667655589475988,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7261904761904762,0.7228915662650602,0.7228915662650602,0.7228915662650602,0.7349397590361446,0.7259609868043603,0.004667655589475988,0.8413793103448275,0.8391608391608391,0.8391608391608391,0.8391608391608391,0.8472222222222222,0.8412168100099133,0.003123217270550527,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,212.0,NOR,SVM_RBF,0.7870370370370371,0.7476635514018691,0.7476635514018691,0.7663551401869159,0.7102803738317757,0.7517999307718933,0.02534403541721559,0.475,0.358974358974359,0.38461538461538464,0.45,0.35,0.4037179487179487,0.0499513241040732,0.9047619047619048,0.875,0.8333333333333334,0.8571428571428571,0.7368421052631579,0.8414160401002506,0.05725198983889501,0.6229508196721311,0.509090909090909,0.5263157894736842,0.5901639344262294,0.47457627118644063,0.5446195447698788,0.05424656973932639,0.678991466636147,0.5902679811685199,0.6063390625908325,0.6556300376497837,0.569105084334102,0.620066726475877,0.041013112664188944
512,213.0,NOR,SVM_RBF,0.7592592592592593,0.6481481481481481,0.7129629629629629,0.6944444444444444,0.7314814814814815,0.7092592592592593,0.037313780888166476,0.9047619047619048,0.7777777777777778,0.8253968253968254,0.8253968253968254,0.8709677419354839,0.8408602150537634,0.04346841578556172,0.7402597402597403,0.6712328767123288,0.7222222222222222,0.7027027027027027,0.72,0.7112835083793987,0.023293509927372627,0.8142857142857143,0.7205882352941178,0.7703703703703704,0.7591240875912408,0.7883211678832117,0.770537915084931,0.0311621182062179,0.7089749661627712,0.6024640760767094,0.6771660002444934,0.649514810097626,0.6880058383913533,0.6652251381945906,0.03677324370319761
513,214.0,NOR,SVM_RBF,0.6238532110091743,0.5412844036697247,0.5688073394495413,0.5871559633027523,0.5045871559633027,0.5651376146788991,0.04045028933036443,0.23076923076923078,0.1346153846153846,0.17307692307692307,0.19230769230769232,0.20754716981132076,0.1876632801161103,0.03256348766473404,0.9230769230769231,0.5833333333333334,0.6923076923076923,0.7692307692307693,0.4782608695652174,0.6892419175027871,0.15285029015175933,0.36923076923076925,0.21875,0.2769230769230769,0.3076923076923077,0.2894736842105263,0.29241396761133603,0.04859885136853713,0.47615191669600504,0.35043832202523123,0.40116227899575607,0.42683279491835413,0.4038227040178938,0.411681603330648,0.04076551949841871
514,215.0,NOR,SVM_RBF,0.7105263157894737,0.7017543859649122,0.6491228070175439,0.6403508771929824,0.6929824561403509,0.6789473684210526,0.028613169175965066,0.7586206896551724,0.6896551724137931,0.7241379310344828,0.7288135593220338,0.8305084745762712,0.7463471654003506,0.047430844103503164,0.6984126984126984,0.7142857142857143,0.6363636363636364,0.6323529411764706,0.6621621621621622,0.6687154304801364,0.0327731384683929,0.7272727272727273,0.7017543859649122,0.6774193548387097,0.6771653543307087,0.7368421052631579,0.7040907855340433,0.024705684327873005,0.7079770667850732,0.7018624063435964,0.6432675209026769,0.6305035041307141,0.6730561807874198,0.6713333357898961,0.030765306706112987
515,216.0,NOR,SVM_RBF,0.9574468085106383,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9565217391304348,0.9697502312673449,0.010427464777770092,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9574468085106383,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9565217391304348,0.9697502312673449,0.010427464777770092,0.9782608695652174,0.989010989010989,0.989010989010989,0.989010989010989,0.9777777777777777,0.9846143228751923,0.005386960871586125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,217.0,NOR,SVM_RBF,0.9574468085106383,0.9782608695652174,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.961054579093432,0.008610602241050942,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9574468085106383,0.9782608695652174,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.961054579093432,0.008610602241050942,0.9782608695652174,0.989010989010989,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9801210383819079,0.0044489113497729596,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,218.0,NOR,SVM_RBF,0.9574468085106383,0.9574468085106383,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9568917668825161,0.0004531895916342706,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9574468085106383,0.9574468085106383,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9568917668825161,0.0004531895916342706,0.9782608695652174,0.9782608695652174,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9779710144927536,0.00023666567563124775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,219.0,NOR,SVM_RBF,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.9791666666666666,0.9791666666666666,0.9671768707482993,0.009789627373368148,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9591836734693877,0.9591836734693877,0.9591836734693877,0.9791666666666666,0.9791666666666666,0.9671768707482993,0.009789627373368148,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.9894736842105264,0.9894736842105264,0.9832894736842105,0.005049386750474152,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,220.0,NOR,SVM_RBF,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.98,0.98,0.968470588235294,0.009413725285990231,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.98,0.98,0.968470588235294,0.009413725285990231,0.98,0.98,0.98,0.98989898989899,0.98989898989899,0.9839595959595959,0.0048494948442980405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,221.0,NOR,SVM_RBF,0.9574468085106383,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9565217391304348,0.9697502312673449,0.010427464777770092,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9574468085106383,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9565217391304348,0.9697502312673449,0.010427464777770092,0.9782608695652174,0.989010989010989,0.989010989010989,0.989010989010989,0.9777777777777777,0.9846143228751923,0.005386960871586125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,222.0,NOR,SVM_RBF,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.8913043478260869,0.8913043478260869,0.9043478260869564,0.010649955403405116,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9130434782608695,0.9130434782608695,0.9130434782608695,0.8913043478260869,0.8913043478260869,0.9043478260869564,0.010649955403405116,0.9545454545454545,0.9545454545454545,0.9545454545454545,0.9425287356321839,0.9425287356321839,0.9497387669801463,0.005886965943992994,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,223.0,NOR,SVM_RBF,0.9782608695652174,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9608695652173912,0.008695652173913038,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9782608695652174,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9608695652173912,0.008695652173913038,0.989010989010989,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9800244200244201,0.004493284493284521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,224.0,NOR,SVM_RBF,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9411764705882353,0.96,0.9567058823529411,0.007770645381333869,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.9411764705882353,0.96,0.9567058823529411,0.007770645381333869,0.98,0.98,0.98,0.9696969696969697,0.9795918367346939,0.9778577612863326,0.004083456798954312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,225.0,NOR,SVM_RBF,0.9361702127659575,0.9361702127659575,0.9565217391304348,0.9565217391304348,0.9347826086956522,0.9440333024976872,0.010209346650376611,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9361702127659575,0.9361702127659575,0.9565217391304348,0.9565217391304348,0.9347826086956522,0.9440333024976872,0.010209346650376611,0.967032967032967,0.967032967032967,0.9777777777777777,0.9777777777777777,0.9662921348314606,0.97118272489059,0.0053916286379881405,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,226.0,NOR,SVM_RBF,0.9782608695652174,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9608695652173912,0.008695652173913038,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9782608695652174,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9608695652173912,0.008695652173913038,0.989010989010989,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9800244200244201,0.004493284493284521,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,227.0,NOR,SVM_RBF,0.9411764705882353,0.96,0.94,0.94,0.94,0.944235294117647,0.0078955114049706,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9411764705882353,0.96,0.94,0.94,0.94,0.944235294117647,0.0078955114049706,0.9696969696969697,0.9795918367346939,0.9690721649484536,0.9690721649484536,0.9690721649484536,0.9713010602554049,0.004152445159595496,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,228.0,NOR,SVM_RBF,0.8936170212765957,0.8936170212765957,0.8723404255319149,0.8913043478260869,0.8913043478260869,0.888436632747456,0.008114287607618243,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8936170212765957,0.8936170212765957,0.8723404255319149,0.8913043478260869,0.8913043478260869,0.888436632747456,0.008114287607618243,0.9438202247191011,0.9438202247191011,0.9318181818181819,0.9425287356321839,0.9425287356321839,0.9409032205041503,0.0045790906077201885,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,229.0,NOR,SVM_RBF,0.9787234042553191,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9617021276595745,0.00851063829787231,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9787234042553191,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9574468085106383,0.9617021276595745,0.00851063829787231,0.989247311827957,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9782608695652174,0.9804581580177653,0.004394576905095837,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,230.0,NOR,SVM_RBF,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.9347826086956521,1.1102230246251565e-16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.9347826086956521,1.1102230246251565e-16,0.9662921348314606,0.9662921348314606,0.9662921348314606,0.9662921348314606,0.9662921348314606,0.9662921348314606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,231.0,NOR,SVM_RBF,0.8849557522123894,0.8849557522123894,0.8761061946902655,0.8584070796460177,0.8672566371681416,0.8743362831858408,0.010320268840434176,0.9464285714285714,0.8571428571428571,0.875,0.9107142857142857,0.8596491228070176,0.8897869674185463,0.03417252105079999,0.8412698412698413,0.9056603773584906,0.875,0.8225806451612904,0.875,0.8639021727579245,0.02901641694613077,0.8907563025210083,0.8807339449541285,0.875,0.864406779661017,0.8672566371681416,0.875630732860859,0.009500800590031576,0.8833959877529131,0.8842821310068665,0.876095805063078,0.8572994844364702,0.8672905986208661,0.8736728013760388,0.010215548884069767
531,232.0,NOR,SVM_RBF,0.9387755102040817,0.9387755102040817,0.9387755102040817,0.9484536082474226,0.9484536082474226,0.9426467494214181,0.004741280377362728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,233.0,NOR,SVM_RBF,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9347826086956522,0.9521739130434783,0.008695652173913038,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9347826086956522,0.9521739130434783,0.008695652173913038,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9662921348314606,0.9754806491885143,0.004594257178526862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,234.0,NOR,SVM_RBF,0.9512195121951219,0.9512195121951219,0.9512195121951219,0.9390243902439024,0.9390243902439024,0.9463414634146341,0.00597436522630044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,235.0,NOR,SVM_RBF,0.953125,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9525297619047619,0.0002976190476190688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,236.0,NOR,SVM_RBF,0.9411764705882353,0.9264705882352942,0.9264705882352942,0.9264705882352942,0.9402985074626866,0.9321773485513608,0.00699483751652125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,237.0,NOR,SVM_RBF,0.9242424242424242,0.9384615384615385,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9263869463869465,0.006054147535943267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,238.0,NOR,SVM_RBF,0.9292929292929293,0.9292929292929293,0.9191919191919192,0.9191919191919192,0.9191919191919192,0.9232323232323232,0.00494846412683468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,239.0,NOR,SVM_RBF,0.9186046511627907,0.9186046511627907,0.9186046511627907,0.9069767441860465,0.9069767441860465,0.913953488372093,0.005696487773914378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,240.0,NOR,SVM_RBF,0.9354838709677419,0.9247311827956989,0.9247311827956989,0.9247311827956989,0.9247311827956989,0.9268817204301074,0.0043010752688172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,241.0,NOR,SVM_RBF,0.7428571428571429,0.7692307692307693,0.8557692307692307,0.7596153846153846,0.7211538461538461,0.7697252747252747,0.04601542560699639,0.7735849056603774,0.7547169811320755,0.9245283018867925,0.8679245283018868,0.6981132075471698,0.8037735849056604,0.08146050243367134,0.7321428571428571,0.7843137254901961,0.8166666666666667,0.71875,0.74,0.7583746498599441,0.03651477084988508,0.7522935779816513,0.7692307692307692,0.8672566371681416,0.7863247863247864,0.7184466019417476,0.7787104745294193,0.04963436760388509,0.7419133464515657,0.7693730481128204,0.8515399208339882,0.749398574988863,0.7212231153353098,0.7666896011445095,0.045137171716893174
541,242.0,NOR,SVM_RBF,0.7913043478260869,0.7913043478260869,0.8,0.8,0.8,0.7965217391304348,0.004259982161362079,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7913043478260869,0.7913043478260869,0.8,0.8,0.8,0.7965217391304348,0.004259982161362079,0.883495145631068,0.883495145631068,0.888888888888889,0.888888888888889,0.888888888888889,0.8867313915857606,0.002642383757047662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,243.0,NOR,SVM_RBF,0.7876106194690266,0.7946428571428571,0.7857142857142857,0.7946428571428571,0.7857142857142857,0.7896649810366625,0.0041229816775805745,0.9886363636363636,1.0,1.0,1.0,1.0,0.9977272727272727,0.004545454545454541,0.7909090909090909,0.7927927927927928,0.7857142857142857,0.7927927927927928,0.7837837837837838,0.7891985491985491,0.0037476099983252543,0.8787878787878788,0.8844221105527639,0.88,0.8844221105527639,0.8787878787878788,0.881283995736257,0.0026002066800101887,0.2812310599683276,0.2041241452319315,0.0,0.2041241452319315,0.2,0.1778958700864381,0.0940101478088276
543,244.0,NOR,SVM_RBF,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818181,1.1102230246251565e-16,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818182,0.8181818181818181,1.1102230246251565e-16,0.9,0.9,0.9,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,245.0,NOR,SVM_RBF,0.7560975609756098,0.7654320987654321,0.7654320987654321,0.7530864197530864,0.7530864197530864,0.7586269196025294,0.0056641479342498975,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7560975609756098,0.7654320987654321,0.7654320987654321,0.7530864197530864,0.7530864197530864,0.7586269196025294,0.0056641479342498975,0.8611111111111112,0.8671328671328672,0.8671328671328672,0.8591549295774648,0.8591549295774648,0.862737340906355,0.0036593241677002103,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,246.0,NOR,SVM_RBF,0.7913043478260869,0.7913043478260869,0.8,0.8,0.8,0.7965217391304348,0.004259982161362079,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7913043478260869,0.7913043478260869,0.8,0.8,0.8,0.7965217391304348,0.004259982161362079,0.883495145631068,0.883495145631068,0.888888888888889,0.888888888888889,0.888888888888889,0.8867313915857606,0.002642383757047662,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,247.0,NOR,SVM_RBF,0.6962025316455697,0.6455696202531646,0.6923076923076923,0.6410256410256411,0.7051282051282052,0.6760467380720546,0.02709884987319737,0.868421052631579,0.631578947368421,0.7368421052631579,0.7105263157894737,0.7837837837837838,0.7462304409672831,0.07854767917901119,0.6346153846153846,0.631578947368421,0.6666666666666666,0.6136363636363636,0.6590909090909091,0.641117654275549,0.01930946761673303,0.7333333333333333,0.631578947368421,0.7,0.6585365853658537,0.7160493827160493,0.6878996497567315,0.03751601421517197,0.6826287631219,0.6449169275100167,0.6920602346769048,0.6391812196700928,0.7050061127287043,0.6727586515415237,0.02612460332823066
547,248.0,NOR,SVM_RBF,0.6708860759493671,0.6538461538461539,0.717948717948718,0.6410256410256411,0.782051282051282,0.6931515741642323,0.05152831801054075,0.7560975609756098,0.725,0.675,0.775,0.85,0.756219512195122,0.05782519967994043,0.6595744680851063,0.6444444444444445,0.75,0.62,0.7555555555555555,0.6859148936170213,0.056062664987807674,0.7045454545454545,0.6823529411764706,0.7105263157894738,0.6888888888888889,0.7999999999999998,0.7172627200800574,0.04260594426498946,0.6616197497025053,0.6478710073041262,0.7177266742621236,0.6224949798994366,0.777140507515245,0.6853705837366875,0.055483866866418326
548,249.0,NOR,SVM_RBF,0.7088607594936709,0.717948717948718,0.717948717948718,0.717948717948718,0.717948717948718,0.7161311262577086,0.003635183382018825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,250.0,NOR,SVM_RBF,0.7666666666666667,0.7666666666666667,0.7752808988764045,0.7640449438202247,0.7640449438202247,0.7673408239700376,0.0041395511249882,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7666666666666667,0.7666666666666667,0.7752808988764045,0.7640449438202247,0.7640449438202247,0.7673408239700376,0.0041395511249882,0.8679245283018869,0.8679245283018869,0.8734177215189874,0.8662420382165604,0.8662420382165604,0.8683501709111765,0.002643136747905003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,251.0,NOR,SVM_RBF,0.7666666666666667,0.7666666666666667,0.7752808988764045,0.7640449438202247,0.7640449438202247,0.7673408239700376,0.0041395511249882,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7666666666666667,0.7666666666666667,0.7752808988764045,0.7640449438202247,0.7640449438202247,0.7673408239700376,0.0041395511249882,0.8679245283018869,0.8679245283018869,0.8734177215189874,0.8662420382165604,0.8662420382165604,0.8683501709111765,0.002643136747905003,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,252.0,NOR,SVM_RBF,0.9803921568627451,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.98,0.9685490196078431,0.009510592245473928,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9803921568627451,0.9607843137254902,0.9607843137254902,0.9607843137254902,0.98,0.9685490196078431,0.009510592245473928,0.99009900990099,0.98,0.98,0.98,0.98989898989899,0.983999599959996,0.004898897892395791,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,253.0,NOR,SVM_RBF,0.9787234042553191,0.9574468085106383,0.9574468085106383,0.9782608695652174,0.9782608695652174,0.9700277520814062,0.010273685765058632,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9787234042553191,0.9574468085106383,0.9574468085106383,0.9782608695652174,0.9782608695652174,0.9700277520814062,0.010273685765058632,0.989247311827957,0.9782608695652174,0.9782608695652174,0.989010989010989,0.989010989010989,0.984758205796074,0.0053057545986451024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,254.0,NOR,SVM_RBF,0.96875,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9841269841269841,0.9810515873015874,0.006150793650793629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
