,Dataset,Scaling technique,Model,acc_fold1,acc_fold2,acc_fold3,acc_fold4,acc_fold5,acc_mean,acc_stddev,recall_fold1,recall_fold2,recall_fold3,recall_fold4,recall_fold5,recall_mean,recall_stddev,precision_fold1,precision_fold2,precision_fold3,precision_fold4,precision_fold5,precision_mean,precision_stddev,f1_fold1,f1_fold2,f1_fold3,f1_fold4,f1_fold5,f1_mean,f1_stddev,gmean_fold1,gmean_fold2,gmean_fold3,gmean_fold4,gmean_fold5,gmean_mean,gmean_stddev
995,96.0,NOR,MCB,0.9264705882352942,0.9253731343283582,0.9402985074626866,0.9253731343283582,0.9253731343283582,0.928577699736611,0.00587579732458373,0.8181818181818182,0.8,0.9,1.0,0.8181818181818182,0.8672727272727272,0.07487731011626908,0.75,0.7272727272727273,0.75,0.6875,0.75,0.7329545454545455,0.024372284760826382,0.7826086956521738,0.761904761904762,0.8181818181818182,0.8148148148148148,0.7826086956521738,0.7920237572411486,0.021392134568684853,0.8804087784801333,0.870571500132014,0.9233805168766387,0.9543135154205277,0.8799719594115766,0.9017292540641779,0.03203944413873117
996,97.0,NOR,MCB,0.8524590163934426,0.8360655737704918,0.9508196721311475,0.8852459016393442,0.9,0.8849180327868853,0.04002686547418189,0.9423076923076923,0.8846153846153846,1.0,0.9215686274509803,0.9411764705882353,0.9379336349924584,0.03739660765484629,0.8909090909090909,0.92,0.9454545454545454,0.94,0.9411764705882353,0.9275080213903744,0.020301752912573138,0.9158878504672897,0.9019607843137256,0.9719626168224299,0.9306930693069307,0.9411764705882353,0.9323361582997223,0.0238508584884828,0.560448538317805,0.7010370827944777,0.816496580927726,0.8031799544409,0.7921180343813394,0.7346560381724496,0.09609762714434356
997,98.0,NOR,MCB,0.8354430379746836,0.7848101265822784,0.7974683544303798,0.810126582278481,0.8076923076923077,0.8071080817916261,0.016747809152872453,0.9104477611940298,0.8208955223880597,0.8636363636363636,0.9242424242424242,0.8939393939393939,0.8826322930800543,0.03689235151761971,0.8970588235294118,0.9166666666666666,0.890625,0.8591549295774648,0.8805970149253731,0.8888204869397832,0.018943109396924212,0.9037037037037037,0.8661417322834646,0.8769230769230768,0.8905109489051095,0.887218045112782,0.8848995013856273,0.012695977803970868,0.61591658025324,0.6919940183217156,0.6313488723371561,0.461829744913332,0.5458752586258128,0.5893928948902513,0.07893914410004273
998,99.0,NOR,MCB,0.8311688311688312,0.8311688311688312,0.8441558441558441,0.8051948051948052,0.7532467532467533,0.8129870129870131,0.03244154804362803,0.9242424242424242,0.9545454545454546,0.9846153846153847,0.9230769230769231,0.8461538461538461,0.9265268065268065,0.04612214305189682,0.8840579710144928,0.863013698630137,0.8533333333333334,0.8571428571428571,0.859375,0.8633845720241642,0.010803610920282734,0.9037037037037037,0.906474820143885,0.9142857142857143,0.888888888888889,0.8527131782945736,0.8932132610633531,0.0218582868488214,0.5020618644176028,0.29457912265490277,0.28644594961577313,0.3922322702763681,0.45993310550389993,0.38705046249370934,0.08630013911870313
999,100.0,NOR,MCB,0.8032786885245902,0.9344262295081968,0.8,0.75,0.8333333333333334,0.8242076502732241,0.06125719619863312,0.8867924528301887,0.9622641509433962,0.9038461538461539,0.8461538461538461,0.9056603773584906,0.9009433962264151,0.037398007615425756,0.8867924528301887,0.9622641509433962,0.8703703703703703,0.8627450980392157,0.9056603773584906,0.8975664899083323,0.03555147389926546,0.8867924528301887,0.9622641509433962,0.8867924528301887,0.854368932038835,0.9056603773584906,0.8991756732002198,0.035599268978282125,0.47084829107425585,0.8495281709322812,0.33612612101824113,0.3252218177939955,0.5086846840791568,0.49808181697958603,0.18998886925468894
1000,101.0,NOR,MCB,0.8602150537634409,0.8369565217391305,0.8260869565217391,0.8043478260869565,0.8260869565217391,0.8307386629266013,0.018150880965008224,0.9506172839506173,0.8888888888888888,0.925,0.875,0.925,0.9129012345679012,0.02730698429992163,0.8953488372093024,0.9230769230769231,0.8809523809523809,0.8974358974358975,0.8809523809523809,0.895553283925377,0.015411096518339775,0.9221556886227545,0.9056603773584906,0.9024390243902439,0.8860759493670887,0.9024390243902439,0.9037540128257643,0.011473693517688545,0.48749802152178456,0.6356417261637282,0.39264063297965823,0.5400617248673217,0.39264063297965823,0.48969654770243015,0.09239175381998761
1001,102.0,NOR,MCB,0.8870967741935484,0.7903225806451613,0.7868852459016393,0.8524590163934426,0.8524590163934426,0.8338445267054467,0.03905927331046564,0.9393939393939394,0.7058823529411765,0.8484848484848485,0.8181818181818182,0.8484848484848485,0.8320855614973264,0.07506467227964315,0.8611111111111112,0.8888888888888888,0.7777777777777778,0.9,0.875,0.8605555555555554,0.04340449996583246,0.8985507246376813,0.7868852459016393,0.8115942028985507,0.8571428571428572,0.8615384615384615,0.8431422984238379,0.03940727457472167,0.8817196079733282,0.7938841860374448,0.778498944161523,0.8547043234472846,0.8528028654224418,0.8323219854084044,0.03933178055173298
1002,103.0,NOR,MCB,0.8666666666666667,0.8833333333333333,0.9,0.9,0.9166666666666666,0.8933333333333333,0.016996731711975938,0.96,0.92,0.96,0.9795918367346939,0.9183673469387755,0.9475918367346938,0.024278819120635654,0.8888888888888888,0.9387755102040817,0.9230769230769231,0.9056603773584906,0.9782608695652174,0.9269325138187204,0.03062529488633605,0.923076923076923,0.9292929292929293,0.9411764705882353,0.9411764705882353,0.9473684210526316,0.936418242919791,0.008876359294905574,0.6196773353931867,0.8024961059095552,0.758946638440411,0.7309738846478072,0.913717355809759,0.7651622640401439,0.09574526075988263
1003,104.0,NOR,MCB,0.9345794392523364,0.9065420560747663,0.9345794392523364,0.8490566037735849,0.9150943396226415,0.9079703755951332,0.03143153832628984,0.95,0.9259259259259259,0.9629629629629629,0.8875,0.9375,0.9327777777777777,0.025795638235737182,0.9620253164556962,0.9493670886075949,0.9512195121951219,0.9102564102564102,0.9493670886075949,0.9444470832244836,0.017732879640051016,0.9559748427672956,0.9375000000000001,0.9570552147239264,0.8987341772151898,0.9433962264150944,0.9385320922243012,0.021241255464304436,0.9189365834726814,0.8851416742396572,0.90267093384844,0.8053307968205936,0.8906566289930317,0.8805473234748808,0.0393548508270175
1004,105.0,NOR,MCB,0.8650793650793651,0.888,0.92,0.856,0.928,0.891415873015873,0.02868802733846364,0.6071428571428571,0.7777777777777778,0.8888888888888888,0.6666666666666666,0.8214285714285714,0.7523809523809524,0.10245782766576404,0.7391304347826086,0.7241379310344828,0.7741935483870968,0.6666666666666666,0.8518518518518519,0.7511960865445413,0.061128410575994774,0.6666666666666666,0.75,0.8275862068965517,0.6666666666666666,0.8363636363636364,0.7494566353187042,0.07398068646552214,0.754964135228323,0.8451542547285166,0.9085135251589959,0.7781016494461044,0.8874430845281729,0.8348353298180224,0.05983418880436671
1005,106.0,NOR,MCB,0.873015873015873,0.8809523809523809,0.904,0.896,0.928,0.8963936507936507,0.019193364100584535,0.75,0.7142857142857143,0.8148148148148148,0.75,0.7857142857142857,0.762962962962963,0.03438542884346871,0.7,0.7407407407407407,0.7586206896551724,0.7777777777777778,0.88,0.7714278416347382,0.06005979208224999,0.7241379310344827,0.7272727272727273,0.7857142857142857,0.7636363636363638,0.830188679245283,0.7661899973806284,0.039411877289164676,0.8253014291636673,0.8144110179279558,0.8698354767504926,0.8388135951584716,0.8725903070101516,0.8441903652021476,0.02339546762033345
1006,107.0,NOR,MCB,0.8615384615384616,0.8615384615384616,0.8615384615384616,0.8461538461538461,0.78125,0.8424038461538462,0.031152065476175952,0.8823529411764706,0.8235294117647058,0.9705882352941176,0.8571428571428571,0.7647058823529411,0.8596638655462184,0.0680412856470493,0.8571428571428571,0.9032258064516129,0.8048780487804879,0.8571428571428571,0.8125,0.846977913903563,0.035585397984948065,0.8695652173913043,0.8615384615384616,0.8800000000000001,0.8571428571428571,0.787878787878788,0.8512250647902821,0.03261439961462882,0.860254584796929,0.8624575450871763,0.8485952227018544,0.8451542547285166,0.7821538888750429,0.8397230992379038,0.029532432794675382
1007,108.0,NOR,MCB,0.9180327868852459,0.8833333333333333,0.7666666666666667,0.8833333333333333,0.9,0.8702732240437159,0.05336685992712416,0.88,0.84,0.625,0.875,0.9583333333333334,0.8356666666666666,0.11221309093763428,0.9166666666666666,0.875,0.75,0.84,0.8214285714285714,0.8406190476190476,0.05575976979362129,0.8979591836734694,0.8571428571428572,0.6818181818181818,0.8571428571428572,0.8846153846153847,0.8357356928785501,0.07857241328314925,0.9116529554118229,0.8763560920082657,0.733617369235792,0.8819171036881969,0.9084225236537685,0.862393208799569,0.06588563105371005
1008,109.0,NOR,MCB,0.8852459016393442,0.8524590163934426,0.8360655737704918,0.7377049180327869,0.8166666666666667,0.8256284153005465,0.04938403470689728,0.84,0.72,0.84,0.76,0.7083333333333334,0.7736666666666667,0.05680766771406048,0.875,0.9,0.7777777777777778,0.6551724137931034,0.8095238095238095,0.8034948002189382,0.08616668926215541,0.8571428571428572,0.7999999999999999,0.8076923076923077,0.7037037037037037,0.7555555555555556,0.7848188848188848,0.05180816876078537,0.8774964387392121,0.8246211251235321,0.8366600265340756,0.7408703590297623,0.7934920476158722,0.8146279994084911,0.04566099301836843
1009,110.0,NOR,MCB,0.7708333333333334,0.7916666666666666,0.851063829787234,0.8085106382978723,0.7659574468085106,0.7976063829787234,0.030758195594795108,0.8974358974358975,0.8974358974358975,1.0,0.9736842105263158,0.868421052631579,0.9273954116059379,0.05037300697081446,0.8333333333333334,0.8536585365853658,0.8478260869565217,0.8222222222222222,0.8461538461538461,0.8406388050502578,0.011350123778085799,0.8641975308641975,0.875,0.9176470588235294,0.891566265060241,0.8571428571428572,0.881110742378165,0.02164291012194339,0.44657608470472243,0.5469417694282446,0.3535533905932738,0.32891812735531006,0.5380275868489703,0.44280339178610423,0.0904014362746059
1010,111.0,NOR,MCB,0.8360655737704918,0.8166666666666667,0.8333333333333334,0.8666666666666667,0.8666666666666667,0.843879781420765,0.019755137567235456,0.8484848484848485,0.8181818181818182,0.7575757575757576,0.90625,0.90625,0.8473484848484848,0.05630258484835364,0.8484848484848485,0.84375,0.9259259259259259,0.8529411764705882,0.8529411764705882,0.8648086254703902,0.030747125095767568,0.8484848484848486,0.8307692307692308,0.8333333333333334,0.8787878787878787,0.8787878787878787,0.8540326340326342,0.02110009095290416,0.8348471099367218,0.816496580927726,0.83753151271601,0.8627975677162881,0.8627975677162881,0.8428940678026068,0.01779121389275864
