Unnamed: 0,Dataset,Scaling technique,Model,acc_fold1,acc_fold2,acc_fold3,acc_fold4,acc_fold5,acc_mean,acc_stddev,recall_fold1,recall_fold2,recall_fold3,recall_fold4,recall_fold5,recall_mean,recall_stddev,precision_fold1,precision_fold2,precision_fold3,precision_fold4,precision_fold5,precision_mean,precision_stddev,f1_fold1,f1_fold2,f1_fold3,f1_fold4,f1_fold5,f1_mean,f1_stddev,gmean_fold1,gmean_fold2,gmean_fold3,gmean_fold4,gmean_fold5,gmean_mean,gmean_stddev
1182,283.0,NOR,MCB,0.7160493827160493,0.691358024691358,0.7901234567901234,0.7407407407407407,0.6625,0.7201543209876543,0.043565074475639,0.8536585365853658,0.7560975609756098,0.6585365853658537,0.675,0.625,0.7136585365853658,0.0822123091243917,0.6730769230769231,0.6739130434782609,0.9,0.7714285714285715,0.6756756756756757,0.7388188427318862,0.0889545751341884,0.7526881720430108,0.7126436781609194,0.7605633802816902,0.72,0.6493506493506493,0.7190491759672539,0.0393823064277837,0.7006094907554317,0.6874307060422571,0.7804782773808728,0.737083904943548,0.6614378277661476,0.7134080413776515,0.0414692440854693
1183,284.0,NOR,MCB,0.691358024691358,0.6419753086419753,0.7777777777777778,0.7530864197530864,0.675,0.7078395061728395,0.0502529798867878,0.7804878048780488,0.7073170731707317,0.6829268292682927,0.7,0.625,0.6991463414634147,0.049889228874019,0.6666666666666666,0.6304347826086957,0.8484848484848485,0.7777777777777778,0.6944444444444444,0.7235617039964867,0.0791235214697487,0.7191011235955055,0.6666666666666667,0.7567567567567567,0.7368421052631577,0.6578947368421053,0.7074522778248383,0.038858217028556,0.6843191382146413,0.6377360873223114,0.7730206825239259,0.7506095084305431,0.673145600891813,0.7037662034766469,0.0503314294977438
1184,285.0,NOR,MCB,0.8018867924528302,0.8584905660377359,0.8018867924528302,0.839622641509434,0.7619047619047619,0.8127583108715184,0.0335725920690712,0.8035714285714286,0.9285714285714286,0.8214285714285714,0.8392857142857143,0.7857142857142857,0.8357142857142857,0.0497442438470861,0.8181818181818182,0.8253968253968254,0.8070175438596491,0.8545454545454545,0.7719298245614035,0.81541429330903,0.0268326753943597,0.8108108108108109,0.8739495798319328,0.8141592920353982,0.8468468468468467,0.7787610619469025,0.8249055182943781,0.0326502523120646,0.8017837257372732,0.8510497719203703,0.8004463040793466,0.8396427811873333,0.7597759375096443,0.8105397040867934,0.0323838187070884
1185,286.0,NOR,MCB,0.7530864197530864,0.691358024691358,0.8518518518518519,0.7777777777777778,0.7407407407407407,0.762962962962963,0.0526105574139815,0.8292682926829268,0.8048780487804879,0.7560975609756098,0.7073170731707317,0.775,0.7745121951219512,0.0418923296246476,0.723404255319149,0.66,0.9393939393939394,0.8285714285714286,0.7209302325581395,0.7744599711685314,0.0986959651995321,0.7727272727272727,0.7252747252747254,0.8378378378378378,0.7631578947368421,0.7469879518072289,0.7691971364767813,0.0379022592349505,0.7481684954346686,0.6802976393085459,0.8475214940795479,0.7753834613887002,0.7403855291044775,0.758351323863188,0.0543327717197915
1186,287.0,NOR,MCB,0.7283950617283951,0.654320987654321,0.7,0.7,0.6625,0.6890432098765433,0.027198696477547,0.6190476190476191,0.4285714285714285,0.6190476190476191,0.5952380952380952,0.5714285714285714,0.5666666666666667,0.0712696645099798,0.8125,0.8181818181818182,0.7647058823529411,0.78125,0.7272727272727273,0.7807820855614974,0.0332465961397559,0.7027027027027026,0.5625,0.6842105263157895,0.6756756756756757,0.64,0.6530177809388336,0.0496344442809654,0.7237468644557459,0.6201736729460423,0.6990864070422755,0.6968421431221549,0.6603712785728266,0.680044073227809,0.0361281144534989
1187,288.0,NOR,MCB,0.6229508196721312,0.6721311475409836,0.6666666666666666,0.65,0.7,0.6623497267759563,0.0254426605073615,0.40625,0.53125,0.6129032258064516,0.4838709677419355,0.59375,0.5256048387096774,0.0752116118060786,0.7647058823529411,0.7727272727272727,0.7037037037037037,0.75,0.7916666666666666,0.7565607050901169,0.0296547999718983,0.5306122448979592,0.6296296296296297,0.6551724137931035,0.5882352941176471,0.6785714285714286,0.6164442022019536,0.0523381113832109,0.5917900955924992,0.6630649835527382,0.6662030275072639,0.6328071892930043,0.6983718309652204,0.6504474253821452,0.0359334125580534
1188,289.0,NOR,MCB,0.7317073170731707,0.7560975609756098,0.6951219512195121,0.691358024691358,0.7160493827160493,0.7180668473351399,0.0239845668000936,0.6190476190476191,0.6190476190476191,0.5,0.5121951219512195,0.6904761904761905,0.5881533101045295,0.0719993623966412,0.8125,0.8666666666666667,0.84,0.8076923076923077,0.7435897435897436,0.8140897435897436,0.0411080982246195,0.7027027027027026,0.7222222222222222,0.6268656716417911,0.6268656716417911,0.7160493827160495,0.6789411301849113,0.0429851007381106,0.725389878748302,0.7464200272921789,0.6708203932499369,0.6694555487165051,0.7165410061057311,0.7057253708225308,0.0306384835090466
1189,290.0,NOR,MCB,0.7213114754098361,0.7049180327868853,0.6557377049180327,0.7377049180327869,0.5573770491803278,0.6754098360655737,0.0650801089878007,0.4827586206896552,0.5172413793103449,0.3793103448275862,0.5172413793103449,0.3,0.4393103448275862,0.0860716179962631,0.875,0.7894736842105263,0.7857142857142857,0.8823529411764706,0.6,0.7865081822202565,0.1017956248000463,0.6222222222222222,0.625,0.5116279069767441,0.6521739130434783,0.4,0.5622048084484889,0.0943484908898877,0.6727452763836783,0.6727452763836783,0.5863019699779287,0.6963575181639445,0.4918693768379646,0.6240038835494389,0.0759834947124846
1190,291.0,NOR,MCB,0.7213114754098361,0.7049180327868853,0.7213114754098361,0.6229508196721312,0.639344262295082,0.6819672131147542,0.0422429466450004,0.6333333333333333,0.5666666666666667,0.4666666666666667,0.5161290322580645,0.3870967741935484,0.5139784946236559,0.0840994956616265,0.76,0.7727272727272727,0.9333333333333332,0.6666666666666666,0.8,0.7865454545454545,0.0860165486886168,0.6909090909090909,0.6538461538461539,0.6222222222222223,0.5818181818181819,0.5217391304347827,0.6141069558460863,0.0585115534842792,0.7146696356863379,0.6893974305176231,0.6720215050322471,0.615219167172085,0.5902432522055576,0.6563101981227701,0.0464774100666308
1191,292.0,NOR,MCB,0.9487179487179488,0.9743589743589745,0.9615384615384616,0.9743589743589745,0.9487179487179488,0.9615384615384616,0.0114670152692297,0.9864864864864864,0.972972972972973,1.0,1.0,1.0,0.991891891891892,0.0108108108108107,0.9605263157894736,1.0,0.9605263157894736,0.9733333333333334,0.948051948051948,0.9684875825928458,0.0176685735043875,0.9733333333333332,0.9863013698630138,0.9798657718120806,0.9864864864864864,0.9733333333333332,0.9798640589656497,0.0058411689816524,0.4966101304057557,0.9863939238321436,0.6324555320336759,0.7745966692414834,0.447213595499958,0.6674539702026033,0.1960207044669038
1192,293.0,NOR,MCB,0.9487179487179488,0.9090909090909092,0.961038961038961,1.0,0.961038961038961,0.955977355977356,0.0291213693831087,0.9864864864864864,0.9324324324324323,0.9863013698630136,1.0,1.0,0.9810440577563864,0.0250559572572736,0.9605263157894736,0.971830985915493,0.972972972972973,1.0,0.9605263157894736,0.9731713180934828,0.0144319518465941,0.9733333333333332,0.9517241379310344,0.979591836734694,1.0,0.9798657718120806,0.9769030159622284,0.0154673648951211,0.4966101304057557,0.5575040903982775,0.7022468831767834,1.0,0.5,0.6512722207961634,0.1896341685773462
1193,294.0,NOR,MCB,0.9113924050632912,0.9615384615384616,0.935897435897436,0.9743589743589745,0.9615384615384616,0.9489451476793248,0.0225543652322207,0.9594594594594594,1.0,0.9726027397260274,1.0,1.0,0.9864124398370974,0.0171524712035118,0.9466666666666668,0.961038961038961,0.9594594594594594,0.9733333333333334,0.9605263157894736,0.9602049472575788,0.008449783087042,0.953020134228188,0.9801324503311256,0.9659863945578232,0.9864864864864864,0.9798657718120806,0.9730982474831408,0.0120684168205292,0.4380546676978707,0.5,0.623731589620416,0.7745966692414834,0.6324555320336759,0.5937676917186893,0.1167327110433072
1194,295.0,NOR,MCB,0.9487179487179488,0.9615384615384616,0.9487179487179488,0.9487179487179488,0.948051948051948,0.9511488511488512,0.0052012051050734,0.972972972972973,0.972972972972973,1.0,0.9863013698630136,1.0,0.986449463161792,0.0120870807430998,0.972972972972973,0.9863013698630136,0.9487179487179488,0.96,0.948051948051948,0.9632088479211768,0.0146875265855522,0.972972972972973,0.979591836734694,0.9736842105263158,0.9729729729729728,0.9733333333333332,0.974511065308058,0.0025540726609317,0.6974858324629157,0.8542421961772492,0.0,0.6281087071082565,0.0,0.4359673471496842,0.3634278814999629
1195,296.0,NOR,MCB,0.5957446808510638,0.5319148936170213,0.6382978723404256,0.6382978723404256,0.4347826086956521,0.5678075855689177,0.0770742137926156,0.4545454545454545,0.5909090909090909,0.5454545454545454,0.7272727272727273,0.5238095238095238,0.5683982683982685,0.0908018332430441,0.5882352941176471,0.5,0.631578947368421,0.5925925925925926,0.4074074074074074,0.5439628482972136,0.0807237298105408,0.5128205128205129,0.5416666666666667,0.5853658536585366,0.6530612244897959,0.4583333333333333,0.5502495181937691,0.065919018182676,0.5720775535473553,0.5325752187591567,0.6266795614405122,0.6381792281739725,0.4342481186734475,0.560751936118889,0.0738469365310536
1196,297.0,NOR,MCB,0.6595744680851063,0.5434782608695652,0.6739130434782609,0.7391304347826086,0.5652173913043478,0.6362627197039779,0.0723866642234574,0.7083333333333334,0.782608695652174,0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6721014492753623,0.0768423509655409,0.6538461538461539,0.5294117647058824,0.7222222222222222,0.7619047619047619,0.56,0.645476980535804,0.0897694290781307,0.68,0.631578947368421,0.6341463414634146,0.7272727272727272,0.5833333333333334,0.6512662698875793,0.0487815032497335,0.6566273069937429,0.4880422678400793,0.6650895017729719,0.7378505542816148,0.5635426694267704,0.622230460063036,0.0869928438712206
1197,298.0,NOR,MCB,0.4590163934426229,0.5833333333333334,0.65,0.5,0.5666666666666667,0.5518032786885246,0.0665592164631376,0.4242424242424242,0.4375,0.65625,0.5625,0.53125,0.5223484848484848,0.0853757124825908,0.5,0.6666666666666666,0.6774193548387096,0.5294117647058824,0.6071428571428571,0.5961281286708231,0.0712698581172138,0.4590163934426229,0.5283018867924528,0.6666666666666667,0.5454545454545455,0.5666666666666667,0.5532212318045909,0.0672406025451501,0.4605661864718383,0.57282196186948,0.649519052838329,0.4909902530309828,0.5679301390639018,0.5483655186549063,0.0666536920229646
1198,299.0,NOR,MCB,0.7166666666666667,0.6833333333333333,0.5666666666666667,0.6166666666666667,0.6666666666666666,0.6499999999999999,0.0527046276694729,0.5333333333333333,0.5333333333333333,0.3666666666666666,0.4,0.5333333333333333,0.4733333333333333,0.0742368581710669,0.8421052631578947,0.7619047619047619,0.6111111111111112,0.7058823529411765,0.7272727272727273,0.7296552432775343,0.0752443704091268,0.653061224489796,0.6274509803921569,0.4583333333333332,0.5106382978723405,0.6153846153846153,0.5729736902944483,0.0751113672215793,0.6928203230275509,0.6666666666666666,0.5301991240195623,0.5773502691896258,0.6531972647421809,0.6240467295291173,0.0606365440565658
1199,300.0,NOR,MCB,0.5409836065573771,0.4754098360655737,0.5833333333333334,0.45,0.5,0.5099453551912568,0.0474008990712517,0.4230769230769231,0.3461538461538461,0.5769230769230769,0.3076923076923077,0.4230769230769231,0.4153846153846153,0.0923076923076922,0.4583333333333333,0.375,0.5172413793103449,0.3478260869565217,0.4230769230769231,0.4242955445354246,0.0601275526858903,0.4399999999999999,0.3599999999999999,0.5454545454545454,0.3265306122448979,0.4230769230769231,0.4190124161552732,0.0754717964128186,0.5156879540323449,0.4447495899966606,0.5825517280354631,0.4146633590727134,0.4862358886039942,0.4887777039482352,0.0582333253606663
1500,1.0,NOR,MLP,0.4918032786885246,0.4833333333333333,0.5,0.5,0.5,0.4950273224043716,0.0066532158492784,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4918032786885246,0.4833333333333333,0.5,0.5,0.5,0.4950273224043716,0.0066532158492784,0.6593406593406593,0.6516853932584269,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6622052105198172,0.0059763865591482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1501,2.0,NOR,MLP,0.5319148936170213,0.5434782608695652,0.5217391304347826,0.5217391304347826,0.5217391304347826,0.5281221091581869,0.0086304560885776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1502,3.0,NOR,MLP,0.515625,0.515625,0.5,0.5,0.5079365079365079,0.5078373015873016,0.0069878884847234,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.515625,0.515625,0.5,0.5,0.5079365079365079,0.5078373015873016,0.0069878884847234,0.6804123711340206,0.6804123711340206,0.6666666666666666,0.6666666666666666,0.6736842105263158,0.673568457225538,0.0061475383664868,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503,4.0,NOR,MLP,0.4918032786885246,0.5,0.5,0.5,0.5,0.4983606557377049,0.0032786885245901,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4918032786885246,0.5,0.5,0.5,0.5,0.4983606557377049,0.0032786885245901,0.6593406593406593,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6652014652014652,0.0029304029304029,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1504,5.0,NOR,MLP,0.5166666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.53,0.0066666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5166666666666667,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.5333333333333333,0.53,0.0066666666666666,0.6813186813186815,0.6956521739130436,0.6956521739130436,0.6956521739130436,0.6956521739130436,0.6927854753941711,0.0057333970377448,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1505,6.0,NOR,MLP,0.65,0.65,0.65,0.65,0.65,0.65,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.65,0.65,0.65,0.65,0.65,0.65,0.0,0.787878787878788,0.787878787878788,0.787878787878788,0.787878787878788,0.787878787878788,0.787878787878788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1506,7.0,NOR,MLP,0.6190476190476191,0.6349206349206349,0.6349206349206349,0.6290322580645161,0.6290322580645161,0.6293906810035842,0.0058033894455023,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6190476190476191,0.6349206349206349,0.6349206349206349,0.6290322580645161,0.6290322580645161,0.6293906810035842,0.0058033894455023,0.7647058823529412,0.7766990291262136,0.7766990291262136,0.7722772277227723,0.7722772277227723,0.7725316792101825,0.0043842034217172,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1507,8.0,NOR,MLP,0.6825396825396826,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6784434203789041,0.0020481310803891,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6825396825396826,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6774193548387096,0.6784434203789041,0.0020481310803891,0.8113207547169812,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8076923076923077,0.8084179970972423,0.0014513788098693,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1508,9.0,NOR,MLP,0.6721311475409836,0.6721311475409836,0.6721311475409836,0.6557377049180327,0.6666666666666666,0.6677595628415299,0.0063726250216888,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6721311475409836,0.6721311475409836,0.6721311475409836,0.6557377049180327,0.6666666666666666,0.6677595628415299,0.0063726250216888,0.8039215686274509,0.8039215686274509,0.8039215686274509,0.7920792079207921,0.8,0.800768782760629,0.0046026060877781,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1509,10.0,NOR,MLP,0.6557377049180327,0.6557377049180327,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6622950819672131,0.0053540759405096,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6557377049180327,0.6557377049180327,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6622950819672131,0.0053540759405096,0.7920792079207921,0.7920792079207921,0.8,0.8,0.8,0.7968316831683169,0.0038803797905476,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1510,11.0,NOR,MLP,0.639344262295082,0.639344262295082,0.6557377049180327,0.6557377049180327,0.65,0.6480327868852458,0.0073970584738874,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.639344262295082,0.639344262295082,0.6557377049180327,0.6557377049180327,0.65,0.6480327868852458,0.0073970584738874,0.78,0.78,0.7920792079207921,0.7920792079207921,0.787878787878788,0.7864074407440744,0.0054518499976111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1511,12.0,NOR,MLP,0.5714285714285714,0.576,0.576,0.576,0.568,0.5734857142857143,0.0032646529959053,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5714285714285714,0.576,0.576,0.576,0.568,0.5734857142857143,0.0032646529959053,0.7272727272727273,0.730964467005076,0.730964467005076,0.730964467005076,0.7244897959183673,0.7289311848412645,0.0026411787574526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1512,13.0,NOR,MLP,0.5441176470588235,0.5441176470588235,0.5441176470588235,0.5373134328358209,0.5373134328358209,0.5413959613696224,0.0033333705893888,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5441176470588235,0.5441176470588235,0.5441176470588235,0.5373134328358209,0.5373134328358209,0.5413959613696224,0.0033333705893888,0.7047619047619048,0.7047619047619048,0.7047619047619048,0.6990291262135923,0.6990291262135923,0.7024687933425798,0.0028084764503478,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1513,14.0,NOR,MLP,0.5034013605442177,0.4965986394557823,0.4965986394557823,0.4965986394557823,0.4965986394557823,0.4979591836734693,0.0027210884353741,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5034013605442177,0.4965986394557823,0.4965986394557823,0.4965986394557823,0.4965986394557823,0.4979591836734693,0.0027210884353741,0.669683257918552,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6636363636363637,0.6648457424928014,0.0024187577128753,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,15.0,NOR,MLP,0.5,0.5,0.8138297872340425,0.6702127659574468,0.5026737967914439,0.5973432699965867,0.1265623239130738,1.0,1.0,0.6631578947368421,0.4421052631578947,1.0,0.8210526315789473,0.230042751657225,0.5,0.5,0.9545454545454546,0.8235294117647058,0.5026737967914439,0.656149732620321,0.1946156749735457,0.6666666666666666,0.6666666666666666,0.782608695652174,0.5753424657534246,0.6690391459074733,0.6720647281292811,0.0657914843694769,0.0,0.0,0.8011028052528844,0.6319184147121304,0.0,0.2866042439930029,0.3550708729429461
1515,16.0,NOR,MLP,0.5131578947368421,0.5131578947368421,0.5,0.5,0.5,0.5052631578947369,0.0064460256389031,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5131578947368421,0.5131578947368421,0.5,0.5,0.5,0.5052631578947369,0.0064460256389031,0.6782608695652175,0.6782608695652175,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.671304347826087,0.0056799762151494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1516,17.0,NOR,MLP,0.5038167938931297,0.5038167938931297,0.5038167938931297,0.5038167938931297,0.5038167938931297,0.5038167938931297,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5038167938931297,0.5038167938931297,0.5038167938931297,0.5038167938931297,0.5038167938931297,0.5038167938931297,0.0,0.6700507614213198,0.6700507614213198,0.6700507614213198,0.6700507614213198,0.6700507614213198,0.6700507614213198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1517,18.0,NOR,MLP,0.5081967213114754,0.5081967213114754,0.4918032786885246,0.4918032786885246,0.4918032786885246,0.4983606557377049,0.0080311139107645,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5081967213114754,0.5081967213114754,0.4918032786885246,0.4918032786885246,0.4918032786885246,0.4983606557377049,0.0080311139107645,0.673913043478261,0.673913043478261,0.6593406593406593,0.6593406593406593,0.6593406593406593,0.6651696129956999,0.0071389810945903,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1518,19.0,NOR,MLP,0.5,0.5,0.4936708860759494,0.5063291139240507,0.5063291139240507,0.5012658227848101,0.0047362751731315,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.4936708860759494,0.5063291139240507,0.5063291139240507,0.5012658227848101,0.0047362751731315,0.6666666666666666,0.6666666666666666,0.6610169491525424,0.6722689075630253,0.6722689075630253,0.6677776195223852,0.0042075749042155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1519,20.0,NOR,MLP,0.4754098360655737,0.4754098360655737,0.4754098360655737,0.4833333333333333,0.4833333333333333,0.4785792349726776,0.0038817050568695,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4754098360655737,0.4754098360655737,0.4754098360655737,0.4833333333333333,0.4833333333333333,0.4785792349726776,0.0038817050568695,0.6444444444444445,0.6444444444444445,0.6444444444444445,0.6516853932584269,0.6516853932584269,0.6473408239700374,0.0035473259695735,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1520,21.0,NOR,MLP,0.4769230769230769,0.4923076923076923,0.484375,0.484375,0.484375,0.4844711538461538,0.0048664676508171,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4769230769230769,0.4923076923076923,0.484375,0.484375,0.484375,0.4844711538461538,0.0048664676508171,0.6458333333333334,0.6597938144329897,0.6526315789473685,0.6526315789473685,0.6526315789473685,0.6527043769216856,0.0044155919842058,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,22.0,NOR,MLP,0.6206896551724138,0.6206896551724138,0.6162790697674418,0.6162790697674418,0.6162790697674418,0.6180433039294307,0.0021607367418296,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.6206896551724138,0.6206896551724138,0.6162790697674418,0.6162790697674418,0.6162790697674418,0.6180433039294307,0.0021607367418296,0.7659574468085107,0.7659574468085107,0.762589928057554,0.762589928057554,0.762589928057554,0.7639369355579367,0.0016497405278197,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1522,23.0,NOR,MLP,0.5483870967741935,0.5483870967741935,0.5645161290322581,0.5573770491803278,0.5573770491803278,0.5552088841882602,0.0061498008503888,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5483870967741935,0.5483870967741935,0.5645161290322581,0.5573770491803278,0.5573770491803278,0.5552088841882602,0.0061498008503888,0.7083333333333333,0.7083333333333333,0.7216494845360826,0.7157894736842105,0.7157894736842105,0.713979019714234,0.0050821071842494,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1523,24.0,NOR,MLP,0.5319148936170213,0.5319148936170213,0.5531914893617021,0.5434782608695652,0.5434782608695652,0.5407955596669751,0.0080719923620253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1524,25.0,NOR,MLP,0.5531914893617021,0.5531914893617021,0.5531914893617021,0.5319148936170213,0.5434782608695652,0.5469935245143386,0.0084257521085925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1525,26.0,NOR,MLP,0.5694444444444444,0.5694444444444444,0.5555555555555556,0.5633802816901409,0.5633802816901409,0.5642410015649453,0.0051199665113789,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5694444444444444,0.5694444444444444,0.5555555555555556,0.5633802816901409,0.5633802816901409,0.5642410015649453,0.0051199665113789,0.7256637168141593,0.7256637168141593,0.7142857142857143,0.7207207207207207,0.7207207207207207,0.7214109178710949,0.0041927048082627,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1526,27.0,NOR,MLP,0.4754098360655737,0.4833333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4717486338797815,0.0067095280778888,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4754098360655737,0.4833333333333333,0.4666666666666667,0.4666666666666667,0.4666666666666667,0.4717486338797815,0.0067095280778888,0.6444444444444445,0.6516853932584269,0.6363636363636364,0.6363636363636364,0.6363636363636364,0.6410441493587561,0.0061728386354171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1527,28.0,NOR,MLP,0.5,0.5,0.5,0.4936708860759494,0.4936708860759494,0.4974683544303797,0.0031006199275736,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.4936708860759494,0.4936708860759494,0.4974683544303797,0.0031006199275736,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6610169491525424,0.6610169491525424,0.6644067796610169,0.0027677850200939,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1528,29.0,NOR,MLP,0.4893617021276595,0.4893617021276595,0.5,0.5,0.5,0.4957446808510638,0.005211680303794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1529,30.0,NOR,MLP,0.574468085106383,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.5652173913043478,0.5670675300647547,0.003700277520814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1530,31.0,NOR,MLP,0.4959349593495935,0.4959349593495935,0.5040650406504065,0.5,0.5,0.4991869918699187,0.0030419978754259,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4959349593495935,0.4959349593495935,0.5040650406504065,0.5,0.5,0.4991869918699187,0.0030419978754259,0.6630434782608696,0.6630434782608696,0.6702702702702703,0.6666666666666666,0.6666666666666666,0.6659381120250686,0.0027050688734573,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1531,32.0,NOR,MLP,0.7868852459016393,0.7868852459016393,0.7868852459016393,0.8,0.7833333333333333,0.7887978142076502,0.0057675518259929,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7868852459016393,0.7868852459016393,0.7868852459016393,0.8,0.7833333333333333,0.7887978142076502,0.0057675518259929,0.8807339449541284,0.8807339449541284,0.8807339449541284,0.888888888888889,0.8785046728971964,0.881919079329694,0.0035902659244732,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1532,33.0,NOR,MLP,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7580645161290323,0.7611367127496159,0.0015360983102918,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7619047619047619,0.7580645161290323,0.7611367127496159,0.0015360983102918,0.8648648648648648,0.8648648648648648,0.8648648648648648,0.8648648648648648,0.8623853211009175,0.8643689561120753,0.0009918175055789,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1533,34.0,NOR,MLP,0.6557377049180327,0.639344262295082,0.639344262295082,0.639344262295082,0.65,0.6447540983606557,0.0068696153572973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1534,35.0,NOR,MLP,0.6557377049180327,0.6557377049180327,0.6666666666666666,0.6666666666666666,0.65,0.6589617486338797,0.0066307371856251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
