Dataset,Scaling technique,Model,acc_fold1,acc_fold2,acc_fold3,acc_fold4,acc_fold5,acc_mean,acc_stddev,f1_fold1,f1_fold2,f1_fold3,f1_fold4,f1_fold5,f1_mean,f1_stddev,gmean_fold1,gmean_fold2,gmean_fold3,gmean_fold4,gmean_fold5,gmean_mean,gmean_stddev
148.0,MMS,GKELM,0.9041095890410958,0.821917808219178,0.8904109589041096,0.9041095890410958,0.9027777777777778,0.8846651445966515,0.03179459993390008,0.9090909090909091,0.8311688311688312,0.8918918918918918,0.9090909090909091,0.9041095890410958,0.8890704260567274,0.029625567556201698,0.9032106474595007,0.8207826816681233,0.8910583383853242,0.9032106474595007,0.9030193881883243,0.8842563406321547,0.03208038654356186
149.0,SS,GKELM,0.953125,0.953125,0.859375,0.890625,0.9365079365079365,0.9185515873015874,0.037402767199835485,0.9629629629629629,0.9647058823529412,0.8915662650602411,0.9156626506024096,0.9512195121951219,0.9372234546347353,0.028855304468539657,0.9538669415068759,0.9325048082403138,0.8403907589827896,0.8750094682111577,0.9299166688937641,0.9063377291669802,0.042024210313843936
149.0,MMS,GKELM,0.90625,0.828125,0.859375,0.875,0.9047619047619048,0.8747023809523811,0.029336996572823064,0.9318181818181819,0.8817204301075269,0.9010989010989011,0.9111111111111111,0.9302325581395349,0.9111962364550511,0.018753307768447598,0.8597269536210951,0.7223151185146152,0.7801894976054939,0.8075728530872482,0.8682627863011221,0.8076134418259148,0.053706683793859795
150.0,SS,GKELM,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9183673469387755,0.9081632653061225,0.910760667903525,0.0038202709242994583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150.0,MMS,GKELM,0.9090909090909091,0.9090909090909091,0.9090909090909091,0.9183673469387755,0.9081632653061225,0.910760667903525,0.0038202709242994583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151.0,SS,GKELM,0.9111111111111111,0.9273743016759777,0.8659217877094972,0.8435754189944135,0.888268156424581,0.8872501551831162,0.030142032168878244,0.9111111111111111,0.9273743016759777,0.8636363636363635,0.8409090909090909,0.8876404494382022,0.8861342633541491,0.03123563348349742,0.9111111111111111,0.9273887736963541,0.8657730916309767,0.8434220764251126,0.8882644498312185,0.8871919005389547,0.03021135708969295
151.0,MMS,GKELM,0.9055555555555556,0.9106145251396648,0.8659217877094972,0.8324022346368715,0.88268156424581,0.8794351334574799,0.028494470740444606,0.903954802259887,0.9111111111111112,0.8620689655172413,0.8333333333333334,0.88,0.8780936424443146,0.02836498745152994,0.905402168331705,0.9106115984030005,0.8654846448158309,0.832396477125586,0.8824124236394558,0.8792614624631157,0.028503416069887395
152.0,SS,GKELM,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8813559322033898,0.8829378531073446,0.0007909604519773961,0.9380530973451328,0.9380530973451328,0.9380530973451328,0.9380530973451328,0.936936936936937,0.9378298652634935,0.00044646416327829284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152.0,MMS,GKELM,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8833333333333333,0.8813559322033898,0.8829378531073446,0.0007909604519773961,0.9380530973451328,0.9380530973451328,0.9380530973451328,0.9380530973451328,0.936936936936937,0.9378298652634935,0.00044646416327829284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153.0,SS,GKELM,0.8863636363636364,0.875,0.8850574712643678,0.8850574712643678,0.8850574712643678,0.8833072100313479,0.0041842973981558946,0.9397590361445783,0.9333333333333333,0.9390243902439025,0.9390243902439025,0.9390243902439025,0.9380331080419237,0.0023670501194067847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153.0,MMS,GKELM,0.8863636363636364,0.875,0.8850574712643678,0.8850574712643678,0.8850574712643678,0.8833072100313479,0.0041842973981558946,0.9397590361445783,0.9333333333333333,0.9390243902439025,0.9390243902439025,0.9390243902439025,0.9380331080419237,0.0023670501194067847,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.0,SS,GKELM,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.900990099009901,0.900990099009901,0.9015725101921956,0.00047553673903769333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154.0,MMS,GKELM,0.9019607843137255,0.9019607843137255,0.9019607843137255,0.900990099009901,0.900990099009901,0.9015725101921956,0.00047553673903769333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155.0,SS,GKELM,0.7903225806451613,0.8387096774193549,0.8225806451612904,0.8387096774193549,0.8360655737704918,0.8252776308831307,0.01847348764671321,0.8807339449541284,0.9107142857142857,0.9009009009009009,0.9107142857142857,0.9107142857142857,0.9027555405995773,0.011648306611574453,0.2925089696508522,0.30151134457776363,0.298540717013266,0.30151134457776363,0.0,0.2388144751639291,0.11945247684335847
155.0,MMS,GKELM,0.8225806451612904,0.8225806451612904,0.8225806451612904,0.8225806451612904,0.8360655737704918,0.8252776308831307,0.00539397144368059,0.9026548672566371,0.9026548672566371,0.9026548672566371,0.9026548672566371,0.9107142857142857,0.9042667509481669,0.003223767383059428,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156.0,SS,GKELM,0.8524590163934426,0.85,0.8833333333333333,0.8666666666666667,0.85,0.8604918032786886,0.012996506994716795,0.9203539823008848,0.918918918918919,0.936936936936937,0.9285714285714286,0.9174311926605505,0.9244424918777441,0.0073422525298739005,0.0,0.0,0.3535533905932738,0.0,0.33004918099222474,0.1367205143170997,0.16761262881893893
156.0,MMS,GKELM,0.8524590163934426,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.85,0.8604918032786886,0.00760250504456339,0.9203539823008848,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9189189189189189,0.924997437386818,0.004400688602087006,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.0,SS,GKELM,0.8514851485148515,0.8514851485148515,0.86,0.85,0.85,0.8525940594059407,0.0037620635617859233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157.0,MMS,GKELM,0.8514851485148515,0.8514851485148515,0.86,0.85,0.85,0.8525940594059407,0.0037620635617859233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
158.0,SS,GKELM,0.8333333333333334,0.8333333333333334,0.8541666666666666,0.8333333333333334,0.7708333333333334,0.825,0.028259708263021936,0.9069767441860465,0.9047619047619047,0.9156626506024096,0.9024390243902439,0.860759493670886,0.8981199635222981,0.019208137918320645,0.3333333333333333,0.447213595499958,0.5477225575051661,0.5404676337745811,0.51809367167683,0.4773661583579737,0.08030589165601068
158.0,MMS,GKELM,0.8125,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7916666666666666,0.7958333333333332,0.008333333333333349,0.896551724137931,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8837209302325582,0.8862870890136326,0.005132317562149158,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.0,SS,GKELM,0.8518518518518519,0.8395061728395061,0.8395061728395061,0.85,0.85,0.8461728395061728,0.005485150590499539,0.92,0.912751677852349,0.912751677852349,0.9189189189189189,0.9189189189189189,0.9166682387085071,0.0032221314064621435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
159.0,MMS,GKELM,0.8518518518518519,0.8395061728395061,0.8395061728395061,0.85,0.85,0.8461728395061728,0.005485150590499539,0.92,0.912751677852349,0.912751677852349,0.9189189189189189,0.9189189189189189,0.9166682387085071,0.0032221314064621435,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,SS,GKELM,0.8571428571428571,0.8674698795180723,0.8554216867469879,0.8554216867469879,0.8554216867469879,0.8581755593803786,0.004694726918067437,0.923076923076923,0.9290322580645161,0.922077922077922,0.922077922077922,0.922077922077922,0.9236685894750412,0.0027096006410227604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
160.0,MMS,GKELM,0.8571428571428571,0.8674698795180723,0.8554216867469879,0.8554216867469879,0.8554216867469879,0.8581755593803786,0.004694726918067437,0.923076923076923,0.9290322580645161,0.922077922077922,0.922077922077922,0.922077922077922,0.9236685894750412,0.0027096006410227604,0.0,0.0,0.0,0.0,0.0,0.0,0.0
161.0,SS,GKELM,0.41818181818181815,0.4,0.5363636363636364,0.4818181818181818,0.46788990825688076,0.46085070892410346,0.048404195006304336,0.4666666666666667,0.4406779661016949,0.5785123966942148,0.5210084033613446,0.5166666666666667,0.5047064198981175,0.04775518840900175,0.4087893752479996,0.3935931793920625,0.5273079030581722,0.4751347828774832,0.45735848972568177,0.45243674606027984,0.04798494118643415
161.0,MMS,GKELM,0.4,0.4727272727272727,0.45454545454545453,0.509090909090909,0.5045871559633027,0.4681901584653878,0.039634010372449166,0.4923076923076923,0.5915492957746479,0.5945945945945946,0.6086956521739131,0.6142857142857143,0.5802865898273124,0.04479926169435269,0.35682062007003157,0.37286299402569223,0.2956150909981073,0.44117744416427807,0.4172398217163733,0.3767431941948965,0.05056774357463994
162.0,SS,GKELM,0.8181818181818182,0.8307692307692308,0.8461538461538461,0.8615384615384616,0.8153846153846154,0.8344055944055944,0.01739221432918581,0.33333333333333337,0.3529411764705882,0.5,0.5263157894736842,0.25,0.3925180598555212,0.10472321504341724,0.4712334431149964,0.47574295680203776,0.6081303192631499,0.6141815162565889,0.3884424976293107,0.5115461466132167,0.0870907714576547
162.0,MMS,GKELM,0.803030303030303,0.8,0.8,0.8,0.8,0.8006060606060605,0.0012121212121211755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.0,SS,GKELM,0.8557692307692307,0.8252427184466019,0.8640776699029126,0.8155339805825242,0.8252427184466019,0.8371732636295743,0.01909236212885281,0.48275862068965514,0.30769230769230765,0.4615384615384615,0.29629629629629634,0.35714285714285715,0.38108570867191555,0.07740687615408774,0.573861715987663,0.4417926243064344,0.5477225575051661,0.4390570399587614,0.490880693673816,0.49866292628636816,0.0546065224391525
163.0,MMS,GKELM,0.7980769230769231,0.8058252427184466,0.8058252427184466,0.8058252427184466,0.8058252427184466,0.8042755787901419,0.0030993278566093796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
164.0,SS,GKELM,0.8787878787878788,0.8307692307692308,0.8153846153846154,0.8153846153846154,0.8461538461538461,0.8372960372960373,0.023676375195306486,0.5,0.0,0.0,0.14285714285714285,0.4444444444444444,0.21746031746031744,0.2151715962264196,0.5773502691896257,0.0,0.0,0.28593881563947937,0.5663521139548541,0.2859282397567918,0.2557632753745879
164.0,MMS,GKELM,0.8181818181818182,0.8307692307692308,0.8307692307692308,0.8153846153846154,0.8153846153846154,0.8220979020979021,0.007153405232192704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
165.0,SS,GKELM,0.7872340425531915,0.8297872340425532,0.8695652173913043,0.8478260869565217,0.782608695652174,0.823404255319149,0.03388381524389167,0.8,0.8095238095238096,0.8636363636363636,0.8444444444444444,0.7727272727272727,0.8180663780663782,0.03233397574498579,0.7848197429891193,0.8231258906656126,0.8684775806712252,0.8475473343312142,0.7814000328526708,0.8210741163019684,0.03417760075523133
165.0,MMS,GKELM,0.7659574468085106,0.8085106382978723,0.8478260869565217,0.7608695652173914,0.7608695652173914,0.7888066604995375,0.03450967572230801,0.7843137254901961,0.7804878048780487,0.8444444444444444,0.7555555555555555,0.7441860465116279,0.7817975153759745,0.03474463245448825,0.761386987626881,0.7985494095046904,0.8475473343312142,0.7605589428059087,0.7580693814853345,0.7852224111508057,0.03457081439580741
166.0,SS,GKELM,0.672,0.624,0.696,0.532258064516129,0.75,0.6548516129032258,0.07351390702809135,0.682170542635659,0.6713286713286714,0.7397260273972601,0.5735294117647058,0.776978417266187,0.6887466140784967,0.06928980419997034,0.6729843047360009,0.6095219666786236,0.6780503830700372,0.5250967815630329,0.7425989900449037,0.6456504852185196,0.07353144766046289
166.0,MMS,GKELM,0.616,0.616,0.688,0.5403225806451613,0.7661290322580645,0.6452903225806451,0.07636777218507795,0.6619718309859156,0.6962025316455697,0.7450980392156863,0.6013986013986014,0.7972027972027972,0.700374760089714,0.06732653698229554,0.6023628205458181,0.558728469455405,0.6530471562110153,0.5198344047163357,0.7531030335249471,0.6174151768907042,0.08108457627385592
167.0,SS,GKELM,0.6464646464646465,0.7448979591836735,0.7448979591836735,0.7346938775510204,0.7244897959183674,0.7190888476602763,0.037092269476361836,0.7008547008547009,0.7619047619047619,0.793388429752066,0.7796610169491526,0.7476635514018691,0.7566944921725102,0.031939609927832874,0.6276156628201767,0.749149177264394,0.7142857142857143,0.7130942443748541,0.7284193707144304,0.7065128338919139,0.041536129738858805
167.0,MMS,GKELM,0.6363636363636364,0.7244897959183674,0.7448979591836735,0.6836734693877551,0.7857142857142857,0.7150278293135436,0.051282511108172876,0.7313432835820897,0.7938931297709924,0.8091603053435114,0.7633587786259541,0.8264462809917354,0.7848403556628566,0.033846301325852146,0.5353033790313108,0.6481265518483904,0.6713272466605563,0.6011610082358381,0.76004188790721,0.6431920147366611,0.07466779361106873
168.0,SS,GKELM,0.768595041322314,0.7520661157024794,0.743801652892562,0.6833333333333333,0.775,0.7445592286501378,0.03258802965131804,0.7704918032786884,0.7580645161290323,0.743801652892562,0.6666666666666667,0.784,0.7446049277933898,0.041178344679561656,0.7687869350855466,0.7518884553685915,0.7440303702861507,0.6818805378166839,0.7739866233579121,0.7441145843829771,0.0329684100794723
168.0,MMS,GKELM,0.7355371900826446,0.7107438016528925,0.768595041322314,0.725,0.7166666666666667,0.7313085399449035,0.02042182781881361,0.7377049180327869,0.7286821705426356,0.7741935483870968,0.7226890756302521,0.7258064516129032,0.7378152328411349,0.018866999214621552,0.7357169208625836,0.707879575713561,0.7684312621842131,0.7253551928045923,0.7159905031959934,0.7306746909521886,0.02104529621084962
169.0,SS,GKELM,0.6483516483516484,0.7,0.7666666666666667,0.6777777777777778,0.7111111111111111,0.7007814407814408,0.039309610465073364,0.5897435897435898,0.64,0.7407407407407408,0.6666666666666666,0.6904761904761904,0.6655254375254375,0.05035001634285428,0.6333741316928522,0.6813851438692469,0.7618117502750551,0.6784669927988098,0.7086794906619694,0.6927435018595867,0.042147198719450926
169.0,MMS,GKELM,0.5824175824175825,0.6777777777777778,0.6555555555555556,0.6555555555555556,0.6222222222222222,0.6387057387057387,0.03327016605601468,0.5,0.5797101449275363,0.5866666666666667,0.617283950617284,0.5405405405405406,0.5648402605504055,0.04060192575229484,0.5594501730485308,0.6377664398085178,0.6354288640515485,0.6493281020616497,0.596874591170837,0.6157696340282167,0.033242803419754115
170.0,SS,GKELM,0.7363636363636363,0.7798165137614679,0.8165137614678899,0.7522935779816514,0.7706422018348624,0.7711259382819016,0.027198860365147057,0.7716535433070866,0.8032786885245902,0.84375,0.7692307692307693,0.7899159663865546,0.7955657934898002,0.027123629051645254,0.7258661863112976,0.7780446426948013,0.8034250452149774,0.7540872237238917,0.7706625493867744,0.7664171294663484,0.025765147190024918
170.0,MMS,GKELM,0.7454545454545455,0.8073394495412844,0.8165137614678899,0.6972477064220184,0.7981651376146789,0.7729441201000835,0.04517316862623854,0.787878787878788,0.8421052631578947,0.855072463768116,0.7591240875912408,0.8307692307692308,0.814989966633054,0.03590778053138843,0.7240121189504336,0.7841952889434481,0.7775012519098033,0.652862549237373,0.7801323973384576,0.7437407212759031,0.050495068003268605
171.0,SS,GKELM,0.6987951807228916,0.7108433734939759,0.6265060240963856,0.6506024096385542,0.7831325301204819,0.6939759036144578,0.0542034789359132,0.6753246753246753,0.6666666666666665,0.5633802816901409,0.6588235294117647,0.7352941176470588,0.6598978541480612,0.05529049855254779,0.6955004890239532,0.6988362419217079,0.6107048165524592,0.6513389472789296,0.7633810206905741,0.6839523030935248,0.05117155200794603
171.0,MMS,GKELM,0.6626506024096386,0.6867469879518072,0.6385542168674698,0.6385542168674698,0.6867469879518072,0.6626506024096386,0.021552462433732933,0.588235294117647,0.6176470588235295,0.5454545454545455,0.625,0.5806451612903226,0.5913964119372089,0.028476427953295844,0.637947289504428,0.6629742707835126,0.6059149009001735,0.6386903850265855,0.6396021490668313,0.6370257990563062,0.01817398547118408
172.0,SS,GKELM,0.7160493827160493,0.7160493827160493,0.7407407407407407,0.7037037037037037,0.725,0.7203086419753086,0.012259576289213163,0.7012987012987014,0.684931506849315,0.6865671641791045,0.6756756756756757,0.7027027027027027,0.6902351501410997,0.01030924906078446,0.7170270316576386,0.7118684968143743,0.7229988054812212,0.7009996372327816,0.7247430753394787,0.7155274093050988,0.008572548401473352
172.0,MMS,GKELM,0.6666666666666666,0.654320987654321,0.7160493827160493,0.691358024691358,0.6875,0.683179012345679,0.021314181074838935,0.5970149253731343,0.5625,0.6349206349206349,0.6031746031746031,0.5901639344262295,0.5975548195789203,0.023287520987077093,0.6462897320013816,0.6220754672689536,0.6832499299893611,0.6571287406727709,0.648424664440323,0.651433706874558,0.019708508364971178
173.0,SS,GKELM,0.6019417475728155,0.5294117647058824,0.5,0.6078431372549019,0.4803921568627451,0.543917761279269,0.052207150444885116,0.6371681415929203,0.52,0.5321100917431193,0.5652173913043477,0.5309734513274337,0.5570938151935642,0.04280257284019263,0.5940885257860046,0.5291502622129182,0.4953631146791366,0.5998846486579748,0.4681308386789538,0.5373234780029976,0.05244285577040419
173.0,MMS,GKELM,0.5825242718446602,0.5392156862745098,0.5588235294117647,0.5490196078431373,0.4411764705882353,0.5341519131924615,0.0486614771620293,0.6386554621848739,0.5252525252525252,0.5871559633027522,0.5306122448979591,0.49557522123893805,0.5554502833754096,0.05107290423947299,0.5614568423503459,0.5385164807134504,0.5547001962252291,0.5476172566183898,0.42779263194649864,0.5260166815707829,0.04969817452301702
174.0,SS,GKELM,0.5714285714285714,0.6576576576576577,0.6486486486486487,0.6126126126126126,0.5315315315315315,0.6043758043758044,0.047452489680050544,0.6065573770491803,0.6607142857142857,0.6829268292682926,0.6055045871559633,0.543859649122807,0.6199125456621057,0.048591305392422374,0.5645000328444097,0.6576226368271796,0.6398099132915954,0.6125713547966056,0.531037945485216,0.6011083766490012,0.04705976321570539
174.0,MMS,GKELM,0.6339285714285714,0.6126126126126126,0.6486486486486487,0.5945945945945946,0.5585585585585585,0.6096685971685971,0.03148370877688128,0.6719999999999999,0.6504065040650405,0.6829268292682926,0.628099173553719,0.5739130434782609,0.6414691100730625,0.03866091584083779,0.623311115263865,0.6030226891555271,0.6398099132915954,0.5879447357921312,0.5575985826176677,0.6023374072241573,0.028471972777997116
175.0,SS,GKELM,0.704,0.656,0.696,0.616,0.656,0.6656000000000001,0.031759093186046715,0.7131782945736433,0.6861313868613139,0.7164179104477613,0.6307692307692307,0.6950354609929078,0.6883064567289714,0.030884963805744823,0.7043776826935486,0.650626207719839,0.6940672046793637,0.6162994506461132,0.6450651979639673,0.6620871487405663,0.03264606106098341
175.0,MMS,GKELM,0.688,0.672,0.72,0.64,0.656,0.6752,0.027527440854536383,0.7153284671532847,0.7050359712230216,0.7517730496453902,0.6762589928057554,0.7114093959731543,0.7119611753601213,0.024162916794559425,0.6823401528798902,0.6643251038015319,0.7103745577876737,0.6317634559971832,0.6289057068112051,0.6635417954554967,0.030844192117108295
176.0,SS,GKELM,0.6419753086419753,0.7625,0.75,0.6625,0.7,0.703395061728395,0.04716297824882556,0.5671641791044775,0.7323943661971832,0.6774193548387097,0.5970149253731343,0.6470588235294118,0.6442103298085833,0.05839673462079959,0.6205925677408126,0.7562852082074346,0.7190587281616534,0.6454972243679028,0.6871842709362768,0.685723599882816,0.04889277562503347
176.0,MMS,GKELM,0.6172839506172839,0.6375,0.7125,0.7125,0.65,0.6659567901234567,0.03941064356742245,0.456140350877193,0.4727272727272727,0.5660377358490566,0.5964912280701755,0.5172413793103449,0.5217275933668085,0.05343376033480141,0.5435573065046091,0.5572221666935753,0.6306562238868914,0.655204494255747,0.5919280259278048,0.5957136434537255,0.042370634698234474
177.0,SS,GKELM,0.9647058823529412,0.9647058823529412,0.9761904761904762,0.9761904761904762,0.9642857142857143,0.9692156862745097,0.005696958405606129,0.9820359281437125,0.9820359281437125,0.9879518072289156,0.9879518072289156,0.9818181818181818,0.9843587305126876,0.0029348120872446756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177.0,MMS,GKELM,0.9647058823529412,0.9647058823529412,0.9761904761904762,0.9761904761904762,0.9642857142857143,0.9692156862745097,0.005696958405606129,0.9820359281437125,0.9820359281437125,0.9879518072289156,0.9879518072289156,0.9818181818181818,0.9843587305126876,0.0029348120872446756,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.0,SS,GKELM,0.9672131147540983,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.966775956284153,0.00021857923497266006,0.9833333333333333,0.983050847457627,0.983050847457627,0.983050847457627,0.983050847457627,0.9831073446327683,0.0001129943502824915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
178.0,MMS,GKELM,0.9672131147540983,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.966775956284153,0.00021857923497266006,0.9833333333333333,0.983050847457627,0.983050847457627,0.983050847457627,0.983050847457627,0.9831073446327683,0.0001129943502824915,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179.0,SS,GKELM,0.948051948051948,0.9605263157894737,0.9605263157894737,0.9342105263157895,0.9605263157894737,0.9527682843472316,0.0104613131755073,0.9726027397260273,0.9793103448275862,0.9790209790209791,0.9655172413793104,0.9790209790209791,0.9750944567949764,0.00541369697260294,0.5773502691896257,0.6324555320336759,0.7071067811865476,0.408248290463863,0.7071067811865476,0.606453530812052,0.11051748714839463
179.0,MMS,GKELM,0.922077922077922,0.9342105263157895,0.9210526315789473,0.9210526315789473,0.9210526315789473,0.9238892686261106,0.005175883805233796,0.9594594594594594,0.9659863945578232,0.958904109589041,0.958904109589041,0.958904109589041,0.9604316365568811,0.0027856949104385943,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180.0,SS,GKELM,0.9571428571428572,0.9571428571428572,0.9714285714285714,0.9285714285714286,0.9285714285714286,0.9485714285714286,0.017142857142857137,0.9774436090225563,0.9774436090225563,0.9848484848484849,0.9624060150375939,0.9624060150375939,0.9729095465937571,0.008992241557802266,0.6324555320336759,0.6324555320336759,0.7745966692414834,0.408248290463863,0.408248290463863,0.5712008628473123,0.14281540865450296
180.0,MMS,GKELM,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9142857142857143,0.9142857142857143,0.9228571428571428,0.006998542122237681,0.962962962962963,0.962962962962963,0.962962962962963,0.955223880597015,0.955223880597015,0.9598673300165839,0.0037913605747887606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.0,SS,GKELM,0.9594594594594594,0.9594594594594594,0.9594594594594594,0.958904109589041,0.958904109589041,0.959237319511292,0.0002720647622491611,0.9793103448275862,0.9793103448275862,0.9793103448275862,0.9790209790209791,0.9790209790209791,0.9791945985049434,0.0001417597150392546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181.0,MMS,GKELM,0.9594594594594594,0.9594594594594594,0.9594594594594594,0.958904109589041,0.958904109589041,0.959237319511292,0.0002720647622491611,0.9793103448275862,0.9793103448275862,0.9793103448275862,0.9790209790209791,0.9790209790209791,0.9791945985049434,0.0001417597150392546,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182.0,SS,GKELM,0.9479166666666666,0.9479166666666666,0.9578947368421052,0.9473684210526315,0.9473684210526315,0.9496929824561404,0.004108200141495725,0.9732620320855615,0.9732620320855615,0.978494623655914,0.972972972972973,0.972972972972973,0.9741929267545965,0.0021547297027272325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182.0,MMS,GKELM,0.9479166666666666,0.9479166666666666,0.9578947368421052,0.9473684210526315,0.9473684210526315,0.9496929824561404,0.004108200141495725,0.9732620320855615,0.9732620320855615,0.978494623655914,0.972972972972973,0.972972972972973,0.9741929267545965,0.0021547297027272325,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183.0,SS,GKELM,0.9361702127659575,0.9565217391304348,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.9394079555966698,0.00857375142329954,0.967032967032967,0.9777777777777777,0.9662921348314606,0.9662921348314606,0.9662921348314606,0.9687374298610253,0.0045292711849259865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183.0,MMS,GKELM,0.9361702127659575,0.9565217391304348,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.9394079555966698,0.00857375142329954,0.967032967032967,0.9777777777777777,0.9662921348314606,0.9662921348314606,0.9662921348314606,0.9687374298610253,0.0045292711849259865,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,SS,GKELM,0.9672131147540983,0.9836065573770492,0.9508196721311475,1.0,0.9666666666666667,0.9736612021857922,0.016762334050306325,0.967741935483871,0.9836065573770492,0.9538461538461539,1.0,0.967741935483871,0.9745873164381891,0.01581812567540583,0.9672041516493516,0.9837387536759294,0.9497050358782003,1.0,0.9666289484158136,0.973455377923859,0.017088718471977998
184.0,MMS,GKELM,0.9836065573770492,0.9836065573770492,0.9508196721311475,0.9836065573770492,0.95,0.9703278688524591,0.016265071153852426,0.9841269841269841,0.9836065573770492,0.9538461538461539,0.9846153846153847,0.9523809523809523,0.9717152064693048,0.015198601712245017,0.983192080250175,0.9837387536759294,0.9497050358782003,0.982607368881035,0.9492107839395064,0.9696908045249693,0.01652470361551779
185.0,SS,GKELM,0.9696969696969697,0.9692307692307692,0.9692307692307692,0.9230769230769231,0.9538461538461539,0.9570163170163172,0.018006204673414346,0.9545454545454545,0.9500000000000001,0.9545454545454545,0.8780487804878048,0.9302325581395349,0.9334744495436498,0.02913274093394463,0.9775252199076787,0.9637888196533974,0.9770084209183945,0.9045340337332909,0.9534625892455924,0.9552638166916708,0.026899177909136266
185.0,MMS,GKELM,0.9242424242424242,0.9384615384615385,0.9384615384615385,0.9230769230769231,0.9538461538461539,0.9356177156177157,0.011270486665677426,0.8717948717948718,0.888888888888889,0.8947368421052632,0.8648648648648648,0.923076923076923,0.8886724781461623,0.02035753040588514,0.8896821856901438,0.8944271909999159,0.8997354108424374,0.8728715609439694,0.9258200997725514,0.8965072896498036,0.017200105404536446
186.0,SS,GKELM,0.8571428571428571,0.8979591836734694,0.8775510204081632,0.8775510204081632,0.9375,0.8895408163265305,0.027232665602209234,0.923076923076923,0.945054945054945,0.9347826086956522,0.9347826086956522,0.9662921348314606,0.9407978440709266,0.014522251370131294,0.0,0.408248290463863,0.0,0.0,0.6324555320336759,0.20814076449950777,0.26459545628542785
186.0,MMS,GKELM,0.8775510204081632,0.8775510204081632,0.8775510204081632,0.8775510204081632,0.8958333333333334,0.8812074829931973,0.007312925170068052,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.9347826086956522,0.945054945054945,0.9368370759675108,0.004108934543717124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.0,SS,GKELM,0.9148936170212766,0.9148936170212766,0.9347826086956522,0.9130434782608695,0.9130434782608695,0.9181313598519889,0.00836663759822021,0.9555555555555556,0.9555555555555556,0.9662921348314606,0.9545454545454545,0.9545454545454545,0.9572988310066961,0.004519285256680768,0.0,0.0,0.0,0.0,0.0,0.0,0.0
