"ds_name","overlapping.F2_partial.0","overlapping.F2_partial.1","overlapping.F3_partial.0","overlapping.F3_partial.1","overlapping.F4_partial.0","overlapping.F4_partial.1","neighborhood.N1_partial.0","neighborhood.N1_partial.1","neighborhood.N2_partial.0","neighborhood.N2_partial.1","neighborhood.N3_partial.0","neighborhood.N3_partial.1","neighborhood.N4_partial.0","neighborhood.N4_partial.1","neighborhood.T1_partial.0","neighborhood.T1_partial.1","linearity.class.L1_partial.0","linearity.class.L1_partial.1","linearity.class.L2_partial.0","linearity.class.L2_partial.1","linearity.class.L3_partial.0","linearity.class.L3_partial.1"
"D162","0.3514279483247","0.916948051948052","0.988505747126437","0.969230769230769","0.988505747126437","0.969230769230769","0.222222222222222","0.646153846153846","0.380056817128999","0.507855810341917","0.10727969348659","0.523076923076923","0.0398773006134969","0.230061349693252","0.39463601532567","0.953846153846154","0.0324778085080359","0.315420074401499","0.0459770114942529","0.523076923076923","0.0398773006134969","0.43558282208589"
"D163","0.722272796789769","0.439949230328613","0.966265060240964","0.97029702970297","0.966265060240964","0.97029702970297","0.214457831325301","0.742574257425743","0.393693296183483","0.521579684502155","0.103614457831325","0.603960396039604","0.063953488372093","0.236434108527132","0.433734939759036","0.940594059405941","0.0166943547728835","0.367221125894293","0.0337349397590362","0.653465346534653","0.0174418604651163","0.656976744186047"
"D164","0.940620420791598","0.822368775831269","0.992537313432836","0.982758620689655","0.992537313432836","0.982758620689655","0.208955223880597","0.775862068965517","0.388721020950562","0.550892820992624","0.108208955223881","0.689655172413793","0.00920245398773006","0.273006134969325","0.399253731343284","0.948275862068966","0.0030634502946093","0.404249643573966","0.0149253731343284","0.758620689655172","0.00613496932515334","0.785276073619632"
"D165","0.40251509686243","0.110622339193763","0.869565217391304","0.675213675213675","0.869565217391304","0.675213675213675","0.321739130434783","0.333333333333333","0.429504745114328","0.434910857341616","0.191304347826087","0.222222222222222","0.0818965517241379","0.0431034482758621","0.626086956521739","0.623931623931624","0.105685325190917","0.103488995425583","0.139130434782609","0.188034188034188","0.125","0.15948275862069"
"D166","0.247055553585155","0.169226361800685","0.972027972027972","0.922848664688427","0.972027972027972","0.922848664688427","0.632867132867133","0.617210682492582","0.333846928172809","0.317811089443798","0.255244755244755","0.225519287833828","0.0465489566613162","0.0465489566613162","0.748251748251748","0.732937685459941","0.224789886592488","0.144312331977979","0.391608391608392","0.261127596439169","0.322632423756019","0.191011235955056"
"D167","0.976237623762376","0.0832796099352412","0.985645933014354","0.957446808510638","0.985645933014354","0.957446808510638","0.492822966507177","0.50354609929078","0.385054006262933","0.266721381327533","0.267942583732057","0.131205673758865","0.128309572301426","0.142566191446029","0.641148325358852","0.546099290780142","0.191515973986425","0.10980186990169","0.311004784688995","0.219858156028369","0.276985743380855","0.156822810590631"
"D168","0.916104146576663","0.309626712177194","0.993197278911565","0.98705501618123","0.993197278911565","0.98705501618123","0.431972789115646","0.511326860841424","0.449001582674534","0.353315631478486","0.285714285714286","0.216828478964401","0.129353233830846","0.139303482587065","0.653061224489796","0.644012944983819","0.12839010464842","0.14871819580055","0.204081632653061","0.281553398058252","0.135986733001658","0.169154228855721"
"D169","0.766881972988843","0.393301939645101","0.97071129707113","0.94811320754717","0.97071129707113","0.94811320754717","0.447698744769874","0.514150943396226","0.297913408051473","0.246814827701423","0.188284518828452","0.155660377358491","0.126385809312639","0.152993348115299","0.556485355648536","0.589622641509434","0.123270781973079","0.164733152323536","0.238493723849372","0.344339622641509","0.190687361419069","0.290465631929047"
"D170","0.814741701041053","0.125247652104442","0.98744769874477","0.944625407166124","0.98744769874477","0.944625407166124","0.435146443514644","0.456026058631922","0.440224287817821","0.291140712321631","0.276150627615063","0.162866449511401","0.13003663003663","0.128205128205128","0.656903765690377","0.560260586319218","0.178267720240983","0.101895217754736","0.255230125523013","0.201954397394137","0.278388278388278","0.128205128205128"
"D171","0.89572192513369","0.414642971237833","0.963302752293578","0.959390862944162","0.963302752293578","0.959390862944162","0.509174311926605","0.563451776649746","0.224482257725214","0.229271399018724","0.0825688073394495","0.142131979695431","0.101204819277108","0.173493975903614","0.536697247706422","0.568527918781726","0.136025421911501","0.191534128523593","0.211009174311927","0.370558375634518","0.175903614457831","0.313253012048193"
"D172","0.849887929149355","0.445980824914942","0.990909090909091","0.940217391304348","0.990909090909091","0.940217391304348","0.531818181818182","0.603260869565217","0.20917132853167","0.224024307463807","0.113636363636364","0.168478260869565","0.138613861386139","0.178217821782178","0.481818181818182","0.603260869565217","0.122115244030488","0.197489601777718","0.222727272727273","0.331521739130435","0.155940594059406","0.28960396039604"
"D173","0.503355653773914","0.423787853488813","0.936758893280632","0.941860465116279","0.936758893280632","0.941860465116279","0.652173913043478","0.631782945736434","0.158292991194332","0.19322177320714","0.08300395256917","0.12015503875969","0.0469667318982387","0.0313111545988258","0.592885375494071","0.616279069767442","0.212030692538373","0.160435697609171","0.407114624505929","0.317829457364341","0.391389432485323","0.313111545988258"
"D174","0.121297081649917","0.432309776081627","0.944852941176471","0.954225352112676","0.944852941176471","0.954225352112676","0.595588235294118","0.647887323943662","0.288280269638092","0.232646707433642","0.198529411764706","0.140845070422535","0.039568345323741","0.0323741007194245","0.705882352941177","0.651408450704225","0.209456470900659","0.170797842933864","0.389705882352941","0.313380281690141","0.384892086330935","0.287769784172662"
"D175","0.490055437745368","0.132222152861398","0.975945017182131","0.949101796407186","0.975945017182131","0.949101796407186","0.594501718213058","0.574850299401198","0.338444462799626","0.304656915464832","0.237113402061856","0.194610778443114","0.0384","0.0416","0.756013745704467","0.718562874251497","0.204503277805763","0.14544293320508","0.34020618556701","0.284431137724551","0.3184","0.2368"
"D176","0.633959575640012","0.394854905859691","0.949771689497717","0.972527472527473","0.949771689497717","0.972527472527473","0.534246575342466","0.664835164835165","0.224206337743318","0.228770140026364","0.114155251141553","0.104395604395604","0.13216957605985","0.144638403990025","0.515981735159817","0.527472527472527","0.092597441399111","0.249709774441186","0.155251141552511","0.434065934065934","0.13216957605985","0.406483790523691"
"D177","0.941859644836432","5.8138492387139e-06","0.923076923076923","0.229828850855746","0.923076923076923","0.229828850855746","1","0.0611246943765281","0.541463271892185","0.434205246529516","1","0.0293398533007335","0.0355450236966825","0.00947867298578199","1","0.767726161369193","0.500009747451912","0","1","0","1","0"
"D178","0.941859644836432","3.24124238960327e-06","0.9","0.202749140893471","0.9","0.202749140893471","0.9","0.0790378006872852","0.556287900848001","0.435036234263102","0.8","0.0446735395189003","0.0564784053156146","0.00996677740863787","1","0.74914089347079","0.500008498604907","0","1","0","1","0"
"D179","0.448761725245464","0.000825788726886482","0.344827586206897","0.176136363636364","0.344827586206897","0.176136363636364","0.689655172413793","0.0625","0.520634824936837","0.417743102414469","0.620689655172414","0.0227272727272727","0.020997375328084","0","1","0.761363636363636","0.142335635675201","0","0.206896551724138","0","0.131233595800525","0"
"D180","0.534527010682729","0.00137418419312741","0.296296296296296","0.170278637770898","0.296296296296296","0.170278637770898","0.666666666666667","0.0588235294117647","0.512242988544142","0.416091984688069","0.518518518518518","0.0123839009287926","0.0371428571428571","0","1","0.69969040247678","0.164797009263074","0.00374382874163237","0.185185185185185","0.00619195046439625","0.125714285714286","0"
"D181","0.862105048694022","1.48250472177128e-05","0.933333333333333","0.184135977337111","0.933333333333333","0.184135977337111","1","0.0878186968838527","0.535354796282039","0.440277939879806","0.866666666666667","0.0453257790368272","0.00543478260869565","0.00543478260869565","1","0.807365439093484","0.50000989433743","0","1","0","1","0"
"D182","1","0.000112682288254302","1","0.295805739514349","1","0.295805739514349","0.916666666666667","0.0816777041942605","0.525973402732491","0.438932629610776","0.833333333333333","0.0441501103752759","0.0251572327044025","0.00209643605870021","1","0.911699779249448","0.500000569421824","0","1","0","1","0"
"D183","1","0.00148211213577796","1","0.271889400921659","1","0.271889400921659","0.928571428571429","0.105990783410138","0.596414232414484","0.352616106595904","0.785714285714286","0.0645161290322581","0.264069264069264","0.012987012987013","1","0.235023041474654","0.499998646960001","0","1","0","1","0"
"D184","0.168734008880385","0.124865733653779","0.122448979591837","0.203821656050955","0.122448979591837","0.203821656050955","0.238095238095238","0.229299363057325","0.46631617049172","0.461359267590731","0.142857142857143","0.089171974522293","0","0.00328947368421053","1","0.987261146496815","0.012289565666499","0.00497575500816871","0.0204081632653061","0.0127388535031847","0","0.00657894736842102"
"D185","0.0885944571897436","0.237040416567964","0.162162162162162","0.182692307692308","0.162162162162162","0.182692307692308","0.148648648648649","0.355769230769231","0.445717938533538","0.473498587812091","0.0585585585585586","0.221153846153846","0.00613496932515337","0.0153374233128834","0.972972972972973","1","0.00793183017627141","0.0582508239165588","0.00900900900900903","0.0480769230769231","0","0.0398773006134969"
"D186","1","0.00615310369253176","1","0.358139534883721","1","0.358139534883721","0.620689655172414","0.0976744186046512","0.523845739601741","0.342459364938044","0.517241379310345","0.0558139534883721","0.155737704918033","0","0.862068965517241","0.186046511627907","0.33598307452739","0.0015309997303482","0.448275862068966","0.00930232558139532","0.44672131147541","0.00409836065573765"
"D187","0.995365005793743","0.00937993769170428","0.947368421052632","0.389671361502347","0.947368421052632","0.389671361502347","0.894736842105263","0.103286384976526","0.578345921718652","0.357893408770662","0.894736842105263","0.0563380281690141","0.176724137931034","0.00431034482758621","0.947368421052632","0.230046948356808","0.374334016753609","0.00911181718366338","0.789473684210526","0.00938967136150237","0.823275862068966","0.00862068965517238"
"D188","0.0496824582269022","0.21805853284025","0.301136363636364","0.256","0.301136363636364","0.256","0.215909090909091","0.256","0.458693917644897","0.469038464062091","0.102272727272727","0.184","0","0.00332225913621262","0.982954545454545","1","0.0204856063761745","0.0395339260748337","0.0284090909090909","0.04","0.0132890365448505","0.00996677740863783"
"D189","0.000507628179547155","0.830538726892917","0.688","0.952380952380952","0.688","0.952380952380952","0.0826666666666667","1","0.434138495930946","0.570420783276211","0.032","1","0","0.106060606060606","0.850666666666667","1","0","0.499996407271408","0","1","0","1"
"D190","0.777010051582458","0.00105971449706819","0.962962962962963","0.4","0.962962962962963","0.4","0.814814814814815","0.101818181818182","0.519235757394399","0.43458378684032","0.666666666666667","0.04","0.0298013245033113","0","1","0.792727272727273","0.367842246262024","0.00771620329627587","0.481481481481482","0.00727272727272732","0.5","0.00662251655629142"
"D191","0.996621621621622","0.000852846389056609","0.96","0.344497607655502","0.96","0.344497607655502","0.6","0.100478468899522","0.479622331127778","0.352921071242898","0.48","0.0717703349282297","0.0811965811965812","0.00427350427350427","0.88","0.215311004784689","0.219132870352074","0.00796733631548141","0.32","0.0239234449760766","0.324786324786325","0"
"D192","0.795417587600228","0.00580136424686639","0.96551724137931","0.861788617886179","0.96551724137931","0.861788617886179","0.96551724137931","0.111111111111111","0.557117158290622","0.440820880198426","0.96551724137931","0.043360433604336","0.0804020100502513","0","1","0.899728997289973","0.500002684682478","0","1","0","1","0"
"D193","0.715713006168651","0.00151321306768755","0.935483870967742","0.764075067024129","0.935483870967742","0.764075067024129","0.870967741935484","0.0911528150134048","0.542805123133222","0.441824838691913","0.774193548387097","0.0375335120643432","0.108910891089109","0.00495049504950495","1","0.946380697050938","0.500003404168735","0","1","0","1","0"
"D194","0.00029110876553073","0.808180087592702","0.800970873786408","0.909090909090909","0.800970873786408","0.909090909090909","0.0849514563106796","1","0.435638538754421","0.56747734743905","0.0364077669902913","1","0.00230414746543779","0.0898617511520737","0.800970873786408","1","0","0.500002566942593","0","1","0","1"
"D195","0.00120313812634771","0.886745118663896","0.825991189427313","0.942857142857143","0.825991189427313","0.942857142857143","0.13215859030837","0.942857142857143","0.448521346684223","0.543234192837895","0.052863436123348","0.942857142857143","0.00613496932515337","0.081799591002045","0.933920704845815","1","0","0.500003619059835","0","1","0","1"
"D196","0.00051033738631218","0.918791856893862","0.781609195402299","0.925925925925926","0.781609195402299","0.925925925925926","0.0781609195402299","0.925925925925926","0.436653235115133","0.548803975981716","0.032183908045977","0.888888888888889","0.00432900432900433","0.0930735930735931","0.871264367816092","1","0","0.499996052189781","0","1","0","1"
"D197","0.701940156558677","0.00733789539020624","0.9375","0.869918699186992","0.9375","0.869918699186992","0.90625","0.124661246612466","0.547307462837943","0.445501646398652","0.90625","0.0542005420054201","0.104738154613466","0.00748129675810474","1","0.953929539295393","0.499999117704372","0","1","0","1","0"
"D198","0.350492593471393","0.974747474747475","0.96140350877193","0.9375","0.96140350877193","0.9375","0.143859649122807","0.875","0.345971908574908","0.578481459438145","0.0771929824561404","0.8125","0.00630914826498423","0.258675078864353","0.291228070175439","1","0","0.499996568542095","0","1","0","1"
"D199","0.146089216459765","0.903150656796536","0.859154929577465","0.96875","0.859154929577465","0.96875","0.154929577464789","0.8125","0.382635446996315","0.561315356817074","0.0704225352112676","0.8125","0.0163265306122449","0.269387755102041","0.39906103286385","0.96875","0.00308247807666107","0.40118490435424","0.00938967136150237","0.6875","0","0.718367346938775"
"D200","0.370171201587744","0.0214979169259338","0.971590909090909","0.290909090909091","0.971590909090909","0.290909090909091","0.522727272727273","0.343181818181818","0.309379397453535","0.162107067373196","0.147727272727273","0.0545454545454545","0.0275974025974026","0.038961038961039","0.727272727272727","0.597727272727273","0.49998516873332","0","1","0","1","0"
"D201","0.181820736377688","0.928571428571429","0.948948948948949","0.96969696969697","0.948948948948949","0.96969696969697","0.15015015015015","0.96969696969697","0.364304279082069","0.607640787715285","0.0780780780780781","0.909090909090909","0.0218579234972678","0.371584699453552","0.282282282282282","1","0","0.500004544958675","0","1","0","1"
"D202","0.696599266193759","0.870594105278164","0.92816091954023","0.979591836734694","0.92816091954023","0.979591836734694","0.132183908045977","0.795918367346939","0.367052672156626","0.55553041220806","0.0632183908045977","0.63265306122449","0.0201511335012594","0.332493702770781","0.301724137931034","1","0.000940392357427156","0.431119385263305","0.00574712643678166","0.836734693877551","0.00755667506297231","0.899244332493703"
"D203","0.350492593471393","0.974747474747475","0.965277777777778","0.939393939393939","0.965277777777778","0.939393939393939","0.142361111111111","0.878787878787879","0.346102754425441","0.582282442539326","0.0729166666666667","0.848484848484849","0.0155763239875389","0.320872274143302","0.291666666666667","1","0","0.499998550624981","0","1","0","1"
"D204","0.451733815899269","0.979591836734694","0.939130434782609","0.976190476190476","0.939130434782609","0.976190476190476","0.150724637681159","0.952380952380952","0.372664251390788","0.573145039606278","0.0898550724637681","0.904761904761905","0.0387596899224806","0.276485788113695","0.333333333333333","0.976190476190476","0","0.499992050620581","0","1","0","1"
"D205","0.818912443707059","0.748022701270865","0.970099667774086","0.923076923076923","0.970099667774086","0.923076923076923","0.152823920265781","0.923076923076923","0.346908039792895","0.587039704485555","0.0730897009966777","0.82051282051282","0.0147058823529412","0.317647058823529","0.275747508305648","1","0","0.499919033124506","0","1","0","1"
"D206","0.428478866788422","0.928571428571429","0.990353697749196","0.974358974358974","0.990353697749196","0.974358974358974","0.19935691318328","0.897435897435897","0.393567460430812","0.58865816949907","0.0803858520900322","0.871794871794872","0.0342857142857143","0.382857142857143","0.366559485530547","0.948717948717949","0","0.4999964580756","0","1","0","1"
"D207","0.997523219814242","0.0595383003792874","0.982608695652174","0.94578313253012","0.982608695652174","0.94578313253012","0.6","0.310240963855422","0.453883734768104","0.200530250468439","0.4","0.072289156626506","0.225950782997763","0.0782997762863535","0.765217391304348","0.469879518072289","0.330456979242213","0.021020638939318","0.582608695652174","0.0481927710843374","0.58165548098434","0.0268456375838926"
"D208","0.215484027771496","0.308112633820581","0.772727272727273","0.744186046511628","0.772727272727273","0.744186046511628","0.516233766233766","0.495016611295681","0.279390301885331","0.298870459076734","0.159090909090909","0.172757475083056","0.0328407224958949","0.0410509031198686","0.694805194805195","0.720930232558139","0.153747622955013","0.151076429843166","0.237012987012987","0.215946843853821","0.183908045977011","0.180623973727422"
"D209","0.296277703699432","0.0303669806170403","0.968627450980392","0.215384615384615","0.968627450980392","0.215384615384615","0.36078431372549","0.430769230769231","0.154575099727059","0.138364919545192","0.0352941176470588","0.0692307692307692","0.0058252427184466","0.0427184466019417","0.596078431372549","0.576923076923077","0.134475792368268","0.235309399905399","0.309803921568627","0.4","0.258252427184466","0.390291262135922"
"D210","0.553211268236824","0.0637222419286069","0.979865771812081","0.928735632183908","0.979865771812081","0.928735632183908","0.731543624161074","0.411494252873563","0.434631675978517","0.243206121151122","0.442953020134228","0.0873563218390805","0.0428082191780822","0.0273972602739726","0.87248322147651","0.673563218390805","0.500001796110035","0","1","0","1","0"
"D211","0.983445738810546","0.039265321456063","0.973684210526316","0.841059602649007","0.973684210526316","0.841059602649007","0.631578947368421","0.288079470198675","0.359414481424058","0.17934795523775","0.289473684210526","0.0562913907284768","0.132211538461538","0.0745192307692308","0.684210526315789","0.43046357615894","0.270099352447306","0.0432391710120975","0.412280701754386","0.0960264900662252","0.387019230769231","0.0552884615384616"
"D212","0.145403170365751","0.516460928827285","0.943786982248521","0.96969696969697","0.943786982248521","0.96969696969697","0.408284023668639","0.681818181818182","0.167082989194241","0.201042963819624","0.0946745562130177","0.126262626262626","0.0279850746268657","0.0541044776119403","0.603550295857988","0.626262626262626","0","0.499972861492904","0","1","0","1"
"D213","0.255249344744276","0.291699556211202","0.960176991150443","0.964968152866242","0.960176991150443","0.964968152866242","0.601769911504425","0.528662420382166","0.224832717941153","0.183028643669903","0.119469026548673","0.0859872611464968","0.0444444444444444","0.0277777777777778","0.646017699115044","0.614649681528662","0.349827730956898","0.0728409271116018","0.606194690265487","0.133757961783439","0.674074074074074","0.0944444444444444"
"D214","0.441785011106541","0.178214786679223","0.975352112676056","0.957854406130268","0.975352112676056","0.957854406130268","0.524647887323944","0.582375478927203","0.225230680086942","0.234912402301128","0.102112676056338","0.137931034482759","0.0495412844036697","0.0311926605504587","0.651408450704225","0.655172413793103","0.199175548238718","0.187240460165039","0.352112676056338","0.340996168582375","0.304587155963303","0.321100917431193"
"D215","0.234219994404493","0.201016644103723","0.953237410071942","0.958904109589041","0.953237410071942","0.958904109589041","0.586330935251799","0.585616438356164","0.229754160199944","0.252816256003717","0.140287769784173","0.160958904109589","0.043859649122807","0.0491228070175439","0.651079136690647","0.671232876712329","0.201431121738553","0.139776639996308","0.327338129496403","0.236301369863014","0.303508771929825","0.208771929824561"
"D216","1","0.000101611133337118","1","0.272321428571429","1","0.272321428571429","0.714285714285714","0.0357142857142857","0.580311825240181","0.293616650353386","0.571428571428571","0.0178571428571429","0.246753246753247","0","1","0.0892857142857143","0.495994952132662","0","1","0","1","0"
"D217","1","0.000124983797754828","1","0.283783783783784","1","0.283783783783784","0.666666666666667","0.0315315315315315","0.553176053611867","0.299945782702188","0.555555555555556","0.0135135135135135","0.177489177489178","0.00432900432900433","1","0.0810810810810811","0.412249546582101","0","0.666666666666667","0","0.74025974025974","0"
"D218","1","0.000232701010563368","1","0.234234234234234","1","0.234234234234234","0.7","0.0495495495495495","0.566466308664834","0.308938979931641","0.7","0.0135135135135135","0.15948275862069","0","1","0.103603603603604","0.451788239393841","0","0.7","0","0.801724137931034","0"
"D219","1","4.28803109744658e-05","1","0.28936170212766","1","0.28936170212766","0.875","0.0425531914893617","0.578778083671694","0.315797453271074","0.875","0.0212765957446809","0.189300411522634","0.00823045267489712","1","0.114893617021277","0.427678028770306","0","0.625","0","0.683127572016461","0"
"D220","1","0.000152997043518933","1","0.0775510204081633","1","0.0775510204081633","0.625","0.0244897959183673","0.515332356681058","0.286671476834581","0.5","0.00816326530612245","0.213438735177866","0","0.875","0.0571428571428571","0.422505276588194","0","0.5","0","0.656126482213439","0"
"D221","1","0.000185483072266281","1","0.285714285714286","1","0.285714285714286","1","0.0446428571428571","0.649144777521784","0.304000959491737","1","0.0223214285714286","0.25974025974026","0.00865800865800866","1","0.0803571428571429","0.499967805152196","0","1","0","1","0"
"D222","0.995639534883721","0.00152511624860522","0.954545454545455","0.283653846153846","0.954545454545455","0.283653846153846","0.590909090909091","0.0625","0.486242523266498","0.31879378356021","0.454545454545455","0.0336538461538462","0.0869565217391304","0","0.636363636363636","0.120192307692308","0.168853762071804","0.00749776302834271","0.227272727272727","0.00961538461538458","0.156521739130435","0"
"D223","1","0.00173713068779711","1","0.420814479638009","1","0.420814479638009","0.888888888888889","0.0542986425339367","0.622869191030979","0.33036810125727","0.888888888888889","0.0226244343891403","0.282608695652174","0","1","0.16289592760181","0.484952239928024","0","1","0","1","0"
"D224","1","0.00232726911197587","1","0.358024691358025","1","0.358024691358025","0.727272727272727","0.0452674897119342","0.577286890283151","0.318415866190262","0.727272727272727","0.0123456790123457","0.28740157480315","0.00393700787401575","1","0.127572016460905","0.448086796227228","0","0.909090909090909","0","0.881889763779528","0"
"D225","1","0.00210494152220313","1","0.360730593607306","1","0.360730593607306","0.846153846153846","0.0730593607305936","0.597157165117024","0.325704171566505","0.769230769230769","0.0410958904109589","0.28448275862069","0","1","0.132420091324201","0.470087776217257","0","0.923076923076923","0","0.922413793103448","0"
"D226","1","0.000508192532089376","1","0.407239819004525","1","0.407239819004525","0.888888888888889","0.0542986425339367","0.606576573805973","0.330764349996346","0.888888888888889","0.0180995475113122","0.360869565217391","0.00434782608695652","1","0.180995475113122","0.500006120371681","0","1","0","1","0"
"D227","0.924428822495606","0.00421810939329708","0.928571428571429","0.675105485232067","0.928571428571429","0.675105485232067","0.785714285714286","0.080168776371308","0.581768909874823","0.346923829276469","0.785714285714286","0.0379746835443038","0.286852589641434","0.0119521912350598","0.928571428571429","0.185654008438819","0.482617762381409","0","1","0","1","0"
"D228","0.934426229508197","0.000376998656288032","0.961538461538462","0.536231884057971","0.961538461538462","0.536231884057971","0.576923076923077","0.072463768115942","0.47103532453457","0.332317228664567","0.423076923076923","0.0483091787439614","0.0429184549356223","0.00858369098712446","0.730769230769231","0.164251207729469","0.20163263846022","0.00403734704480363","0.230769230769231","0.0144927536231884","0.1931330472103","0"
"D229","1","0.00408770147635056","1","0.63716814159292","1","0.63716814159292","1","0.0707964601769911","0.62431427554813","0.333512668137343","1","0.0442477876106195","0.268085106382979","0.0127659574468085","1","0.132743362831858","0.499960593424786","0","1","0","1","0"
"D230","1","0.00424440134656951","1","0.52093023255814","1","0.52093023255814","0.733333333333333","0.0744186046511628","0.567706854690666","0.339556267272028","0.6","0.0186046511627907","0.273913043478261","0.00434782608695652","0.933333333333333","0.2","0.449315633296738","0.00136873494022005","0.8","0.00465116279069766","0.856521739130435","0"
"D231","0.250412262517687","0.203820889856883","0.411971830985915","0.316725978647687","0.411971830985915","0.316725978647687","0.341549295774648","0.352313167259786","0.255360437215664","0.271134718931889","0.0669014084507042","0.0854092526690391","0.015929203539823","0.015929203539823","0.690140845070423","0.704626334519573","0.0346777574140631","0.0886213710220373","0.0633802816901409","0.099644128113879","0.0300884955752212","0.0654867256637168"
"D232","0.199793858466672","1","0.758695652173913","1","0.758695652173913","1","0.0673913043478261","0.857142857142857","0.332411685104076","0.582086638451599","0.0304347826086957","0.785714285714286","0.0122950819672131","0.309426229508197","0.2","1","0","0.499995171146968","0","1","0","1"
"D233","1","0.0100970202047818","1","0.789954337899543","1","0.789954337899543","0.909090909090909","0.0639269406392694","0.609174803038253","0.329398683448792","0.727272727272727","0.0228310502283105","0.260869565217391","0.00869565217391304","1","0.150684931506849","0.499946422886393","0","1","0","1","0"
"D234","0.0282670708278824","1","0.719072164948454","1","0.719072164948454","1","0.0721649484536082","0.863636363636364","0.328849826501753","0.596767755689929","0.0335051546391753","0.727272727272727","0.0121951219512195","0.292682926829268","0.180412371134021","1","0","0.499998476980383","0","1","0","1"
"D235","0.432815619594587","0.647477609486067","0.764119601328904","0.933333333333333","0.764119601328904","0.933333333333333","0.0697674418604651","0.933333333333333","0.332349158372927","0.626588848789436","0.0299003322259136","0.933333333333333","0","0.348101265822785","0.162790697674419","1","0","0.500001713528802","0","1","0","1"
"D236","0.265750649746755","1","0.759493670886076","1","0.759493670886076","1","0.0854430379746835","0.739130434782609","0.342417117229487","0.563691307857197","0.0348101265822785","0.608695652173913","0.00294985250737463","0.336283185840708","0.218354430379747","1","0","0.499981905293328","0","1","0","1"
"D237","0.261437499583336","0.979591836734694","0.880794701986755","0.958333333333333","0.880794701986755","0.958333333333333","0.109271523178808","0.916666666666667","0.352004487156685","0.616155436643009","0.043046357615894","0.833333333333333","0.0122699386503067","0.312883435582822","0.245033112582781","1","0","0.49999981197498","0","1","0","1"
"D238","0.32955185976989","0.756022117922444","0.940919037199125","0.973684210526316","0.940919037199125","0.973684210526316","0.100656455142232","0.894736842105263","0.34228949917374","0.575797494226107","0.0481400437636762","0.842105263157895","0.0141414141414141","0.343434343434343","0.236323851203501","1","0","0.500000920066517","0","1","0","1"
"D239","0.111589849852194","0.988657844990548","0.974554707379135","0.972972972972973","0.974554707379135","0.972972972972973","0.101781170483461","0.864864864864865","0.343831424540361","0.570367307210477","0.0458015267175573","0.756756756756757","0.013953488372093","0.297674418604651","0.259541984732824","0.945945945945946","0","0.499980124901055","0","1","0","1"
"D240","0.189872414810538","0.991228070175439","0.881670533642691","0.970588235294118","0.881670533642691","0.970588235294118","0.104408352668213","0.941176470588235","0.349651963134233","0.582182660970546","0.0556844547563805","0.852941176470588","0.0193548387096774","0.313978494623656","0.264501160092807","0.941176470588235","0","0.499990886273941","0","1","0","1"
"D241","0.23425403889045","0.114570714273121","0.80078125","0.777358490566038","0.80078125","0.777358490566038","0.43359375","0.418867924528302","0.153740853169931","0.171570672298565","0.0625","0.10188679245283","0.0134357005758157","0.0383877159309021","0.59375","0.607547169811321","0.170065791585784","0.118702388461916","0.22265625","0.177358490566038","0.18426103646833","0.165067178502879"
"D242","0.400819945497105","0.118907368845807","0.965811965811966","0.866812227074236","0.965811965811966","0.866812227074236","0.700854700854701","0.253275109170306","0.412589031454498","0.185549433561169","0.435897435897436","0.0414847161572052","0.0660869565217391","0.00347826086956522","0.837606837606838","0.624454148471616","0.402983015499436","0.00612328211557511","0.692307692307692","0.0393013100436681","0.737391304347826","0.0226086956521739"
"D243","0.577011626902764","0.0447122276285014","0.975409836065574","0.917995444191344","0.975409836065574","0.917995444191344","0.819672131147541","0.318906605922551","0.418401833468095","0.21481388256028","0.442622950819672","0.061503416856492","0.0552584670231729","0.0374331550802139","0.844262295081967","0.646924829157175","0.499990471754187","0","1","0","1","0"
"D244","0.752562094016973","0.267448509968604","0.9875","0.941666666666667","0.9875","0.941666666666667","0.55","0.216666666666667","0.483642230851381","0.158187223260122","0.425","0.0388888888888889","0.2","0.05","0.8125","0.347222222222222","0.356068539403833","0.0142167404701975","0.575","0.0222222222222223","0.627272727272727","0.0113636363636364"
"D245","0.990875912408759","0.0323635060649806","0.979591836734694","0.87012987012987","0.979591836734694","0.87012987012987","0.653061224489796","0.237012987012987","0.302730024135474","0.141634457088237","0.193877551020408","0.0422077922077922","0.133004926108374","0.0689655172413793","0.602040816326531","0.344155844155844","0.25842367857733","0.0391662899449075","0.448979591836735","0.0746753246753247","0.475369458128079","0.0246305418719212"
"D246","0.400819945497105","0.118907368845807","0.965811965811966","0.866812227074236","0.965811965811966","0.866812227074236","0.700854700854701","0.253275109170306","0.412589031454498","0.185549433561169","0.435897435897436","0.0414847161572052","0.0365217391304348","0.00869565217391304","0.837606837606838","0.624454148471616","0.402983015499436","0.00612328211557511","0.692307692307692","0.0393013100436681","0.732173913043478","0.00695652173913042"
"D247","0.767929230007316","0.234556737532461","0.807881773399015","0.8994708994709","0.807881773399015","0.8994708994709","0.359605911330049","0.423280423280423","0.154121902149998","0.183839909045312","0.0640394088669951","0.0582010582010582","0.122448979591837","0.102040816326531","0.374384236453202","0.46031746031746","0.145822322279008","0.116998565384527","0.206896551724138","0.216931216931217","0.145408163265306","0.170918367346939"
